doc_id	source	sentiment	year_published	bias	cluster_label	sentence	lemmatized_sent
849390792	Delo	neutral	2018	left	2	Tako nam izmenično odgrinja razne dimenzije begunske krize v Veliki Britaniji po brexitu .	tako jaz izmenicno odgrinja razen dimenzija begunska kriza v velik britanija po brexitu .
859440188	Delo	neutral	2018	left	2	Hezbolah , država v državi Libanonu , ki v razžarjenem sektaškem ozračju in sredi globoke gospodarske krize že vrsto let gosti več kot milijon sirskih beguncev , se je čudežno uspelo izogniti novemu krogu vojne .	hezbola , drzava v drzava libanon , ki v razzarjen sektasko ozracje in sredi globok gospodarski kriza ze vrsta leto gost vec kot milijon sirski begunec , se biti cudezno uspeti izogniti nov krog vojna .
6350579471	Dnevnik	neutral	2020	left	2	Iranska islamska revolucija je bila posledica hude ekonomske krize , ki je sekularen režim zamenjala z reakcionarno teokracijo .	iranska islamska revolucija biti biti posledica hud ekonomski kriza , ki biti sekularen rezim zamenjati z reakcionarna teokracija .
819357718	Delo	neutral	2018	left	2	Nekatere zaradi gospodarske krize niso bile ravno zelo popularne , a so bile nujno potrebne .	nekateri zaradi gospodarski kriza biti biti ravno zelo popularen , a biti biti nujno potrebna .
1133945978	Delo	neutral	2019	left	2	Še posebej zaradi finančne krize .	se posebej zaradi financen kriza .
819357718	Delo	neutral	2018	left	2	To je posledica gospodarske krize , ki je ustvarila novo negodovanje .	ta biti posledica gospodarski kriza , ki biti ustvariti nov negodovanje .
819357718	Delo	neutral	2018	left	2	Evropa ni doumela migracijske krize , na tem področju nima niti skupne politike .	evropa biti doumela migracijsk kriza , na ta podrocje imeti niti skupen politika .
858472472	Delo	neutral	2018	left	2	Zaradi fenomena tako imenovane dekulturalizacije je danes to islam ; in ta fenomen je posebno znaten v muslimanskih državah , po drugi strani pa je tudi znamenje krize .	zaradi fenomen tako imenovan dekulturalizacija biti danes ta islama ; in ta fenomen biti posebno znaten v muslimanski drzava , po drug stran pa biti tudi znamenje kriza .
828675199	Delo	neutral	2018	left	2	Dogajale so se krize , levica pa je bila nepripravljena , ni imela sredstev , da bi se soočila ali izkoristila priložnost političnih kriz .	dogajal biti se kriza , levica pa biti biti nepripravljena , biti imeti sredstvo , da biti se soocilo ali izkoristilo priloznost politicen kriz .
849901116	Delo	neutral	2018	left	2	Resda so se tako kot pri vsakem ustvarjalnem procesu pojavile krize in razmišljanja , kam vse skupaj pelje . . .	resda biti se tako kot pri vsak ustvarjalna proces pojavilo kriza in razmisljanje , kam ves skupaj peljati . . .
944024071	vecer.com	neutral	2018	left	2	Če smo solidarni in sodelujemo , lahko rešujemo krize , je o lekciji za celotno EU prepričan Cipras .	ce biti solidarna in sodeloj , lahko resu kriza , biti o lekcija za celoten eu preprican cipras .
1448515200	Delo	negative	2020	left	2	Na začetku krize se je zdelo , da se je Kitajska veliko naučila iz epidemije sarsa , a je tudi tokrat , na žalost , ukrepala premalo drugače , kot je ukrepala pred 17 leti .	na zacetek kriza se biti zdeti , da se biti kitajska veliko naucilo iz epidemija sars , a biti tudi tokrat , na zalost , ukrepati premalo drugace , kot biti ukrepati pred 17 leto .
1260217209	Delo	neutral	2019	left	2	Hedonizem v času krize .	hedonizem v cas kriza .
944024071	vecer.com	neutral	2018	left	2	Cipras kot zelo pomembno ocenjuje iskanje rešitev za begunce , kar večkrat je v svojem govoru dal vedeti , da večina držav EU doslej tega vprašanja ni ustrezno reševala , v času krize je evropska skupnost postala manj demokratična , bolj tehnokratska , bolj se je posvečala nacionalni ravni .	cipras kot zelo pomemben ocenjevati iskanje resitev za begunec , kar veckrat biti v svoj govor dati vedeti , da vecina drzava eu doslej ta vprasanje biti ustrezen resevati , v cas kriza biti evropski skupnost postati manj demokraticna , bolj tehnokratska , bolj se biti posvecati nacionalen raven .
1375357174	Dnevnik	negative	2019	left	2	Težava reševanja pravih vprašanj z odgovori na napačna v času krize je navadno v tem , da zaradi popolne izgube zaupanja v vse institucije , na katere se je še do včeraj opiralo družbeno soglasje o tem , kaj lahko velja za dobro utemeljena znanstvena stališča , v družbenem dialogu kot povsem enakovredna začnejo nastopati tudi osebna stališča tistih , ki izhajajo iz mnenj , občutkov , stereotipov , strahov , predsodkov , zamer in frustracij .	tezava resevanje pravi vprasanje z odgovor na napacna v cas kriza biti navadno v ta , da zaradi popolna izguba zaupanje v ves institucija , na kateri se biti se do vceraj opiralo druzbeno soglasje o ta , kaj lahko veljati za dobro utemeljen znanstven stalisce , v druzben dialog kot povsem enakovredna zaceti nastopati tudi oseben stalisce tisti , ki izhajati iz mnenje , obcutek , stereotip , strah , predsodek , zamera in frustracija .
6055184460	Delo	neutral	2020	left	2	Knjigarna v času krize bralcem po pošti pošilja izbore branja , kupci morajo le navesti vsoto , ki so jo pripravljeni odšteti ( 25 , 50 ali 100 dolarjev ) , in želene avtorje ali žanr , lahko si privoščijo slepi paket , v katerem so knjige po izboru knjigarjev .	knjigarna v cas kriza bralec po posta posilja izbor branje , kupec morati le navest vsota , ki biti on pripravljen odsteti ( 25 , 50 ali 100 dolar ) , in zelena avtor ali zanr , lahko se privoscija slep paket , v kateri biti knjiga po izbor knjigar .
6002014257	Delo	negative	2020	left	2	V času krize se je namreč na oblast povzpela stranka , ki svoj imidž - tudi z lažmi , podtikanji in manipulacijami - že dolgo gradi na odločnem nasprotovanju drugačnim .	v cas kriza se biti namrec na oblast povzpel stranka , ki svoj imidz - tudi z lazma , podtikanje in manipulacija - ze dolgo graditi na odlocen nasprotovanje drugacen .
333215249	Tednik Demokracija	negative	2015	right	2	Gašper Blažič : Peklenski krog migrantske krize .	gasper blazic : peklenska krog migrantska kriza .
333215249	Tednik Demokracija	negative	2015	right	2	Režiser migrantske krize Toda pustimo slovensko peto kolono nekoliko ob strani in se posvetimo mednarodni razsežnosti krize .	reziser migrantska kriza toda pustiti slovenski peti kolona nekoliko ob stran in se posvet mednaroden razseznost kriza .
333215249	Tednik Demokracija	negative	2015	right	2	Madžarski premier Viktor Orban , tisti evropski politik , ki je bil zaradi svojega ukrepanja v migrantski krizi deležen največ očitkov , je prejšnji teden med očeti migrantske krize omenil tudi kontroverznega ameriškega poslovneža ( madžarskega rodu ) Georgea Sorosa .	madzarski premier viktor orban , tisti evropski politik , ki biti biti zaradi svoj ukrepanje v migrantska kriza delezen najvec ocitek , biti prejsnji teden med ocet migrantska kriza omeniti tudi kontroverzen ameriski poslovnez ( madzarski rod ) george soros .
333215249	Tednik Demokracija	negative	2015	right	2	S tem je seveda peklenski krog migrantske krize , vsaj kar se tiče Slovenije , sklenjen .	z ta biti seveda peklenska krog migrantska kriza , vsaj kar se tikati slovenija , sklenjen .
333215249	Tednik Demokracija	negative	2015	right	2	Zanimivo je namreč , kako je uspelo režiserjem migrantske krize narediti razkol na samem Zahodu , češ da je množični eksodus dejansko projekt ZDA za uničenje Evrope , medtem ko se je edino Rusija pametno lotila reševanja krize pri podpori al Asadu z vojaškimi napadi na položaje džihadistov .	zanimiv biti namrec , kako biti uspeti reziser migrantska kriza narediti razkol na sam zahod , ces da biti mnozicen eksodus dejansko projekt zda za unicenje evropa , medtem ko se biti edin rusija pameten lotiti resevanje kriza pri podpora ali asad z vojaski napad na polozaj dzihadist .
333215249	Tednik Demokracija	negative	2015	right	2	Morda bo prav prek migrantske krize prišlo do potrebnega očiščenja in do prehoda v t. i. drugo republiko .	morda biti prav prek migrantska kriza priti do potreben ociscenje in do prehod v t . i . drug republika .
345564427	Tednik Demokracija	neutral	2015	right	2	V senci krize ilegalnih migrantov se odvija referendum o noveli družinskega zakonika .	v senca kriza ilegalni migrant se odvijati referendum o novel druzinski zakonik .
345564427	Tednik Demokracija	neutral	2015	right	2	Prepričan sem , da je edina past za uspeh tokratnega referenduma senca migrantske krize .	preprican biti , da biti edin past za uspeh tokraten referendum senca migrantska kriza .
330499938	Tednik Demokracija	neutral	2015	right	2	Izvedena je bila privatizacija , država je kot ena redkih izšla iz svetovne gospodarske krize brez večjih pretresov , ima zavidljivo gospodarsko rast .	izveden biti biti privatizacija , drzava biti kot en redek iziti iz svetoven gospodarski kriza brez velik pretres , imeti zavidljivo gospodarski rast .
330499938	Tednik Demokracija	neutral	2015	right	2	Zdaj , v obdobju imigrantske krize , ko Bruselj vztraja pri svojih multikulturnih floskulah , na drugi strani pa je popolnoma nemočen , da bi našel kakšno rešitev , se poljskim volivcem zdi , da je prevelika servilnost bruseljski birokraciji preveliko tveganje .	zdaj , v obdobje imigrantska kriza , ko bruselj vztrajati pri svoj multikulturn floskula , na drug stran pa biti popolnoma nemocen , da biti najti kaksen resitev , se poljski volivec zdeti , da biti prevelika servilnost bruseljski birokracija preveliko tveganje .
510799392	Nova24TV	neutral	2016	right	2	Pričakovali bi kampanjo za uvajanje reform in odpravljanje gospodarskih sankcij Zahoda , ki jih občuti cela Rusija , a kampanje o reševanju gospodarske krize skoraj ni .	pricakovati biti kampanja za uvajanje reforma in odpravljanje gospodarski sankcija zahod , ki on obcutiti cel rusija , a kampanja o resevanje gospodarski kriza skoraj biti .
466031473	Nova24TV	neutral	2016	right	2	Čeprav so krize boleče in nevarne , so hkrati teren , kjer lahko dobimo bitko , je prepričan .	ceprav biti kriza bolec in nevaren , biti hkrati teren , kjer lahko dobiti bitko , biti preprican .
403671467	Tednik Demokracija	neutral	2016	right	2	Dimenzije migrantske krize mi niso povsem jasne .	dimenzija migrantska kriza jaz biti povsem jasen .
403671467	Tednik Demokracija	neutral	2016	right	2	Očitno bolj poznajo evropske dimenzije migrantske krize kot Evropejci .	ocitno bolj poznati evropski dimenzija migrantska kriza kot evropejca .
403671467	Tednik Demokracija	neutral	2016	right	2	Pred približno pol leta sem bral razmišljanje nekega Britanca , ki je kazal na rusko oziroma Putinovo ozadje sirske krize .	pred priblizno pol leto biti brati razmisljanje nek britanca , ki biti kazati na ruska oziroma putinova ozadje sirska kriza .
403671467	Tednik Demokracija	neutral	2016	right	2	Pa je za svobodno in demokratično Evropo usodnejša od migrantske krize .	pa biti za svoboden in demokraticno evropa usodnejse od migrantska kriza .
425207675	Tednik Demokracija	neutral	2016	right	2	Izzivi so pred vsemi tremi institucijami , tudi pred ustavnim sodiščem bodo zelo težki izzivi prav zaradi ekonomske , dodatno še migrantske krize , ki odpira nova varnostna vprašanja .	izziv biti pred ves trije institucija , tudi pred ustavnim sodisce biti zelo tezek izziv prav zaradi ekonomski , dodaten se migrantska kriza , ki odpirati nov varnostna vprasanje .
532702699	Tednik Demokracija	positive	2016	right	2	Cveto Uršič sta predstavila temeljito analizo demografske krize s statističnimi podatki evropskih držav in nanizala nekaj ukrepov , ki bi jih morali sprejeti za odpravo te krizne situacije .	cveto ursic biti predstaviti temeljito analiza demografski kriza z statisticen podatek evropski drzava in nanizal nekaj ukrep , ki biti on morati sprejeti za odprava ta krizna situacija .
432603726	Tednik Demokracija	neutral	2016	right	2	In zadnje : kakšno je vaše stališče do tako imenovane migrantske krize ?	in zadnji : kaksen biti vas stalisce do tako imenovan migrantska kriza ?
432603726	Tednik Demokracija	neutral	2016	right	2	Hudo je gledati , kako nam uhajajo mladi , perspektivni ljudje in kako prozorno poskuša skrajna levica s pomočjo migrantske krize pridobivati potencialne volivce .	hudo biti gledati , kako jaz uhajaja mlad , perspektivna clovek in kako prozorna poskusati skrajna levica z pomoc migrantska kriza pridobivat potencialen volivec .
531844029	Nova24TV	neutral	2016	right	2	V dobrem letu vodenja je njegova druga vlada skozi zakonodajni postopek spravila pet ključnih reformnih ukrepov za izhod iz krize .	v dobrem leto vodenje biti njegov drug vlada skozi zakonodajna postopek spraviti pet kljucen reformen ukrep za izhod iz kriza .
531844029	Nova24TV	neutral	2016	right	2	V zadnjih mesecih je zaradi poznega in zmedenega ukrepanja v primeru t. i. begunske krize letelo veliko kritik na Evropsko unijo , predvsem na predsednika Evropske komisije Jean - Clauda Junckerja in nemško kanclerko Angelo Merkel .	v zadnji mesec biti zaradi pozneg in zmeden ukrepanje v primer t . i . begunska kriza leteti veliko kritik na evropski unija , predvsem na predsednik evropski komisija jean - claude juncker in nemski kanclerka angelo merkel .
531844029	Nova24TV	neutral	2016	right	2	Oba imata nesporne zasluge pri uspešnem reševanju krize v evroobmočju , Merklova tudi pri usklajevanju lizbonske pogodbe in na mnogih drugih področjih .	oba imeti nesporna zasluga pri uspesen resevanje kriza v evrooomocje , merklova tudi pri usklajevanje lizbonska pogodba in na mnog drug podrocje .
531844029	Nova24TV	neutral	2016	right	2	A pri reševanju migrantske krize so mnoge kritike na njuno delo upravičene .	a pri resevanje migrantska kriza biti mnog kritika na njun delo upravicen .
737696805	PortalPolitikis	negative	2017	right	2	Ekil Hakimi , afganistanski minister za finance , je tako v parlamentu dejal , da če Afganistan ne sodeluje z državami EU glede begunske krize , bo to negativno vplivalo na znesek pomoči , ki nam bo dodeljena , navaja AI .	ekil hak , afganistanska minister za finance , biti tako v parlament dejati , da ce afganistan ne sodelovati z drzava eu glede begunska kriza , biti ta negativen vplivati na znesek pomoc , ki jaz biti dodeljen , navajati ai .
577302378	Tednik Demokracija	neutral	2017	right	2	Res pa je tudi , da je to tudi posledica krize evropske identitete , kajti že pred desetletjem se je Evropska unija v preambuli ustavne pogodbe odpovedala omembi krščanstva kot temelju svojih korenin , s tem pa si je nakopala pomanjkanje blagoslova , brezčutni pragmatizem na vseh ravneh ter pomanjkanje občutka za to , kar Evropejce v resnici združuje .	res pa biti tudi , da biti ta tudi posledica kriza evropski identiteta , kajti ze pred desetletje se biti evropski unija v preambuli ustavna pogodba odpovedati omemba krscanstvo kot temelj svoj korenina , z ta pa se biti nakopala pomanjkanje blagoslov , brezcutna pragmatizem na ves raven ter pomanjkanje obcutek za ta , kar evropejce v resnica zdruzevati .
577302378	Tednik Demokracija	neutral	2017	right	2	Ob tem pa lahko samo upamo in molimo , da kontraverza glede Amoris laetitia ne bo sprožila nove velike krize .	ob ta pa lahko samo upama in molimo , da kontraverza glede amoris laetitia ne biti sprozilo nov velik kriza .
633391917	Nova24TV	neutral	2017	right	2	Po letih debelih krav je leta 2007 počil nepremičninski balon in prišlo je do globalne finančne krize .	po leto debela krav biti leto 2007 pocilo nepremicninski balon in priti biti do globalna financen kriza .
745723350	Nova24TV	neutral	2017	right	2	Danes pa sme tarča kritik , da sem rezal socialne pravice , da bi omogočil , da bi se Slovenija izvlekla iz krize .	danes pa smeti tarca kritik , da biti rezala socialen pravica , da biti omogociti , da biti se slovenija izvleci iz kriza .
830729396	PortalPolitikis	neutral	2018	right	2	Pred dvema letoma , v času begunske krize , se je zdelo , da je s 63 - letno Angelo Merkel konec .	pred dva leto , v cas begunska kriza , se biti zdeti , da biti z 63 - letno angelo merkel konec .
830729396	PortalPolitikis	neutral	2018	right	2	A vse se je spremenilo leta 2015 , ko se je Merklova spričo vse hujše krize z begunci v sosednji Madžarski odločila , da odpre mejo za vse , kar jo je skoraj stalo politične prihodnosti .	a ves se biti spremeniti leto 2015 , ko se biti merklova sprico ves hud kriza z begunec v sosednji madzarski odlociti , da odpreti meja za ves , kar on biti skoraj stati politicen prihodnost .
992483232	PortalPolitikis	neutral	2018	right	2	Z naslovitvijo problema holokavstologije sem skušal pojasniti pojav patološkega altruizma , norega obnašanja Nemcev v času migrantske krize .	z naslovitev problem holokavstologija biti skusati pojasniti pojav patoloski altruizem , nor obnasanje nemec v cas migrantska kriza .
833155698	Nova24TV	neutral	2018	right	2	Ta fotografija je nastala v času velike finančne krize in je hotela povedati :	ta fotografija biti nastati v cas velik financen kriza in biti hoteti povedati :
903621383	Nova24TV	neutral	2018	right	2	Kirgiški škof Athanasius Schneider je v intervjuju za italijanski portal Il Giornale spregovoril o stanju katoliške cerkve , sodobni evropski politiki in vprašanju migrantske krize .	kirgiski skof athanasius schneider biti v intervjujje za italijanski portal il giornale spregovoriti o stanje katoliska cerkev , sodoben evropski politika in vprasanje migrantska kriza .
849689117	Nova24TV	neutral	2018	right	2	Skrajni levičarji priznali , da bi Janša na oblasti naredil red glede migrantske krize Lucija Šikovec Ušaj je kritična do anket drugih medijev in meni , da se Marjana Šarca z anketami propagira , on nič ne dela , le čaka rezultat anket , kjer je med vodilnimi , in mu to očitno zadostuje .	skrajen levicar priznati , da biti jans na oblast narediti red glede migrantska kriza lucija sikovec usaj biti kriticna do anket drug medij in jaz , da se marjan sarca z anketa propagira , on nic ne delo , le cakati rezultat anket , kjer biti med vodilna , in on ta ocitno zadostovati .
849689117	Nova24TV	neutral	2018	right	2	Na štiri oči so ji skrajni levičarji priznali , da je škoda , da v času najhujše migrantske krize na oblasti ni Janeza Janše , ker bi naredil red na meji , in ne bi imeli tega , kar imamo .	na stirje oci biti on skrajna levicar priznati , da biti skoda , da v cas hud migrantska kriza na oblast biti janez janse , ker biti narediti red na meja , in ne biti imeti ta , kar imeti .
1005699465	Tednik Demokracija	neutral	2018	right	2	Breme naslednje krize bomo nosili mi in prihodnje generacije .	breme naslednji kriza biti nosilo jaz in prihodnji generacija .
861548067	Nova24TV	neutral	2018	right	2	Zelo žalostno je , da je je do tega prišlo šele sedaj , deset ( ! ) let od začetka krize .	zelo zalostno biti , da biti biti do ta priti sele sedaj , deset ( ! ) leto od zacetek kriza .
861548067	Nova24TV	neutral	2018	right	2	Odhajajoča vlada je predloge zavrnila z izgovorom , da so gospodarske razmere slabe in da se še nismo izvili iz krize .	odhajajoc vlada biti predlog zavrniti z izgovor , da biti gospodarski razmera slab in da se se biti izvila iz kriza .
861548067	Nova24TV	neutral	2018	right	2	Osem ( ! ) let po začetku krize !	osem ( ! ) leto po zacetek kriza !
924573457	Nova24TV	neutral	2018	right	2	Volja ljudstva , ki si želi konca migrantske krize , pa bo tako še enkrat poteptana , marakeška deklaracija namreč migrantom na široko odpira vrata Evrope .	volja ljudstvo , ki se zeleti konec migrantska kriza , pa biti tako se enkrat poteptana , marakeska deklaracija namrec migrant na sirok odpirati vrata evropa .
944924589	Nova24TV	negative	2018	right	2	Tako se je obregnila ob Orbanovo uspešno volilno kampanjo in dejstvo , da so se v SDS zgledovali po sestrski stranki Fidesz ter svoje sporočilo v času pred slovenskimi državnozborskimi volitvami osredotočili na vprašanje varnosti in migrantske krize .	tako se biti obregnila ob orbanova uspesno volilen kampanja in dejstvo , da biti se v sds zgledoval po sestrska stranka fidesz ter svoj sporocilo v cas pred slovenski drzavnozborski volitev osredotocilo na vprasanje varnost in migrantska kriza .
944924589	Nova24TV	negative	2018	right	2	V Parizu teroristi , ki so v državo prišli z izbruhom migrantske krize , turiste in poštarje koljejo sredi belega dne .	v pariz terorist , ki biti v drzava priti z izbruh migrantska kriza , turist in postar koljeja sredi bel dan .
944924589	Nova24TV	negative	2018	right	2	Belgija , Nemčija , Francija , Švedska in Velika Britanija so vse države , kjer se napadi na pripadnike judovske skupnosti od začetka migrantske krize samo še krepijo .	belgija , nemcija , francija , svedska in velik britanija biti ves drzava , kjer se napad na pripadnik judovski skupnost od zacetek migrantska kriza samo se krepija .
837016018	Nova24TV	neutral	2018	right	2	Analizirali bodo programe oz. stališča posameznih političnih strank , parlamentarnih in neparlamentarnih , do posvajanja otrok v homoseksualne skupnosti in migrantske krize .	analizirali biti program oz . stalisce posamezen politicen stranka , parlamentaren in neparlamentarn , do posvajanje otrok v homoseksualna skupnost in migrantska kriza .
924573457	Nova24TV	neutral	2018	right	2	Režimski mediji so zanikali kakršnekoli trditve o novem valu migrantske krize , ne da bi sploh vedeli , kako je Cerar predal Slovenijo migrantom s preprostim podpisom .	rezimski medij biti zanikal kakrsnekola trditev o nov valu migrantska kriza , ne da biti sploh vedeti , kako biti cerar predal slovenija migrant z preprost podpis .
810699613	Nova24TV	positive	2018	right	2	A vse globalne krize in razmah terorizma nas vedno znova opozarjajo na to .	a ves globalna kriza in razmah terorizem jaz vedno znova opozarjati na ta .
1167300196	Nova24TV	negative	2019	right	2	Član desnosredinske CDU Angele Merkel je postal kontroverzna osebnost v luči vrhunca migrantske krize leta 2015 , ko je ta na javni razpravi zatrdil , da , če komu ne odgovarjajo vrednote v državi , lahko nemudoma iz države odide .	clan desnosredinska cdu angele merkel biti postati kontroverzen osebnost v luc vrhunec migrantska kriza leto 2015 , ko biti ta na javen razprava zatrditi , da , ce kdo ne odgovarjaj vrednota v drzava , lahko nemudoma iz drzava oditi .
1141154006	Tednik Demokracija	positive	2019	right	2	V času migrantske krize , nepredvidljivih ekonomskih razmer , varnostnih izzivov in verjetnem odhodu Velike Britanije iz Evropske unije moramo s temi volitvami podpreti Evropsko unijo kot jamstvo za varnost in red ter mirno sožitje in sodelovanje v Evropi .	v cas migrantska kriza , nepredvidljiv ekonomski razmera , varnosten izziv in verjetne odhod velik britanija iz evropski unija morati z ta volitev podpret evropski unija kot jamstvo za varnost in red ter mirno sozitje in sodelovanje v evropa .
1052619549	Nova24TV	neutral	2019	right	2	Za Evropo ključna , usodna prelomnica je v moralno etični drži nas Evropejcev glede odnosa do življenja , do družine , do naravnega dostojanstva človeka , do nove trajnostno naravnane svetovne ekonomsko socialne ureditve , kar edino lahko pripelje do reverzibilnega , postopnega reševanja sindroma demografske krize v sinergiji s posledicami klimatskih sprememb , z masovnimi migracijami in z socialno ekonomskimi posledicami 4. industrijske revolucije , ki bo odvzela več delovnih mest , kot bo novih ustvarila .	za evropa kljucen , usoden prelomnica biti v moralno eticna drzati jaz evropejec glede odnos do zivljenje , do druzina , do naraven dostojanstvo clovek , do nov trajnostno naravnan svetoven ekonomska socialen ureditev , kar edin lahko pripeljati do reverzibilneg , postopen resevanje sindrom demografski kriza v sinergija z posledica klimatsk sprememba , z masoven migracija in z socialen ekonomski posledica 4 . industrijska revolucija , ki biti odvzela vec deloven mesto , kot biti nov ustvariti .
1090381358	Tednik Demokracija	neutral	2019	right	2	Ne glede na vse pa situacija omogoča bilateralni dogovor , pametni vladi pa bi po njegovem mnenju v prihodnosti lahko našli relativno eleganten izhod iz krize .	ne glede na ves pa situacija omogocati bilateralen dogovor , pameten vlada pa biti po njegov mnenje v prihodnost lahko najti relativno eleganten izhod iz kriza .
1299310980	Nova24TV	negative	2019	right	2	Po znanih informacijah Rok Jarc , ki stalno pljuva po Slovenski demokratski stranki , ni bil politično aktiven pred pričetkom migrantske krize leta 2015 .	po znan informacija rok jarc , ki stalno pljuv po slovenski demokratska stranka , biti biti politicen aktiven pred pricetek migrantska kriza leto 2015 .
1299310980	Nova24TV	negative	2019	right	2	Aktiviral se je v drugi polovici leta 2015 med začetkom migrantske krize .	aktiviral se biti v drug polovica leto 2015 med zacetek migrantska kriza .
6010622884	Nova24TV	neutral	2020	right	2	Prav tako pa marsikdaj za gospodarske krize in težave nalaga šablonske rešitve , ki ničesar ne rešujejo .	prav tako pa marsikdaj za gospodarski kriza in tezava nalaga sablonska resitev , ki nic ne resevati .
6010622884	Nova24TV	neutral	2020	right	2	Za kaj takega pa se bo treba včasih odpovedati hitenju in blaženju krize , t.j. zadolževanju .	za kaj tak pa se biti treba vcasih odpovedati hitenje in blazenje kriza , t . j . zadolzevanje .
1471089546	PortalPolitikis	positive	2020	right	2	Ravno v teh zadnjih tednih se soočamo s problemom , ki grozi , da se ponovijo razmere iz časov migrantske krize leta 2015 , zdaj se vsi sprašujejo , kako da Evropa ni naredila nobenih korakov za to , da bi bili na to bolj pripravljeni .	ravno v ta zadnji teden se soocama z problem , ki groziti , da se ponoviti razmera iz cas migrantska kriza leto 2015 , zdaj se ves sprasevati , kako da evropa biti narediti noben korak za ta , da biti biti na ta bolj pripravljen .
1469315368	Nova24TV	neutral	2020	right	2	Ravno v teh zadnjih tednih se soočamo s problemom , ki grozi , da se ponovijo razmere iz časov migrantske krize leta 2015 , zdaj se vsi sprašujejo kako , da Evropa ni naredila nobenih korakov za to , da bi bili na to bolj pripravljeni .	ravno v ta zadnji teden se soocama z problem , ki groziti , da se ponoviti razmera iz cas migrantska kriza leto 2015 , zdaj se ves sprasevati kako , da evropa biti narediti noben korak za ta , da biti biti na ta bolj pripravljen .
6061581888	Nova24TV	neutral	2020	right	2	Našteli smo le nekaj bivših gospodarskih šampionov , ki so zaradi ekonomskih tez Mencingerja klavrno propadla ob izbruhu finančne krize v letu 2008 , slovenskim državljanom pa zapustile več milijardno bančno luknjo .	nasteli biti le nekaj bivsi gospodarski sampion , ki biti zaradi ekonomski tez mencinger klavrno propadel ob izbruh financen kriza v leto 2008 , slovenski drzavljan pa zapustiti vec milijardno bancen luknja .
6061581888	Nova24TV	neutral	2020	right	2	Do krize , recimo do leta 2008 , so banke dajale predvsem kratkoročne kredite in te kredite v nedogled obnavljale .	do kriza , reci do leto 2008 , biti banka dajala predvsem kratkorocna kredite in ta kredite v nedogled obnavljal .
6084298240	Nova24TV	negative	2020	right	2	Če kaj , bi v času pandemije in prihajajoče recesije potrebovali konstruktiven pogovor vseh političnih akterjev za skupno iskanje izhoda iz skupne krize .	ce kaj , biti v cas pandemija in prihajajoc recesija potrebovati konstruktiven pogovor ves politicen akter za skupen iskanje izhod iz skupen kriza .
6069133778	Nova24TV	neutral	2020	right	2	Današnja razprava o zlorabah zdravstvene krize za napad na demokracijo na Madžarskem pa obeta , da bi se lahko kaj kmalu .	danasnji razprava o zloraba zdravstven kriza za napad na demokracija na madzarsko pa obetati , da biti se lahko kaj kmalu .
1478704629	Nova24TV	neutral	2020	right	2	Tista težka vprašanja zlizanosti skrajne levice in skrajnega islama , zaradi katere se homoseksualci v Nemčiji vpisujejo v AfD , saj so se napadi nanje povečali za trikrat od begunske krize leta 2015 naprej - napadi , ki jih ne izvajajo desni homofobi ampak islamski fundamentalisti , ki čakajo na deportacijo , potem ko jim je bila zavrnjena prošnja za azil .	tista tezek vprasanje zlizanost skrajna levica in skrajneg islam , zaradi kateri se homoseksualec v nemcija vpisojaja v afd , saj biti se napad name povecati za trikrat od begunska kriza leto 2015 naprej - napad , ki on ne izvajati desen homofoba ampak islamski fundamentalist , ki cakati na deportacija , potem ko on biti biti zavrnjen prosnja za azilo .
149658629	Delo	neutral	2014	left	1	Očitno je bila kriza res velika , ker gre za 300 minut , to je dolžina treh celovečernih filmov in pol .	ocitno biti biti kriza res velik , ker iti za 300 minuta , ta biti dolzina trije celoveceren film in pol .
229908345	Delo	neutral	2014	left	1	Se spomnite teksta Isaaca Bashevisa Singerja , Norci iz Helma , v katerem so živeli ljudje v miru , vse dokler niso izumili besede kriza ?	se spomniti tekst isaaca bashevis singer , norec iz helma , v kateri biti ziveti clovek v mir , ves dokler biti izumilo beseda kriza ?
229908345	Delo	neutral	2014	left	1	Ker so ustvarili besedo kriza , je kriza tudi nastopila .	ker biti ustvariti beseda kriza , biti kriza tudi nastopiti .
6167345751	Delo	negative	2020	left	1	In ko se to ne zgodi , nastopi kriza .	in ko se ta ne zgoditi , nastop kriza .
229908345	Delo	neutral	2014	left	1	Rečeno nam je bilo , da je nastopila kriza in da je treba zategniti pas in da je treba kulturi namenjati čim manj denarja .	receno jaz biti biti , da biti nastopiti kriza in da biti treba zategnit pas in da biti treba kultura namenjat cim manj denar .
221927249	Delo	neutral	2014	left	1	Ekonomska kriza , politična kriza , pa kriza vrednot , kakor jo zdaj vsak dan bolj pozna ves zahodni svet , je bila v Argentini doma že dolgo .	ekonomska kriza , politicen kriza , pa kriza vrednota , kakor on zdaj vsak dan bolj poznati ves zahoden svet , biti biti v argentina doma ze dolgo .
6287262098	vecer.com	neutral	2020	left	1	Obama je prišel v Belo hišo v času gospodarskega zloma , bodočemu predsedniku se obeta zdravstvena in poleg tega še ekonomska kriza .	obama biti priti v belo hisa v cas gospodarski zlom , bodoc predsednik se obetati zdravstven in poleg ta se ekonomski kriza .
