doc_id	source	sentiment	year_published	bias	cluster_label	sentence	lemmatized_sent
600549707	Delo	positive	2017	left	0	Hiter ritem življenja močno vpliva na naše izražanje ljubezni v smislu , da nimamo veliko časa za ljubezenski odnos , po drugi strani pa nam ravno današnji čas dovoli izkazovanje globokih čustev , iskrene komunikacije , čas za nežnosti , ljubkovanje in seks , v katerem je pomembna obojestranska zadovoljitev .	hiter ritem zivljenje mocno vplivati na nas izrazanje ljubezen v smisel , da imeti veliko cas za ljubezenski odnos , po drug stran pa jaz ravno danasnji cas dovola izkazovanje globok custvo , iskrena komunikacija , cas za neznost , ljubkovanje in seks , v kateri biti pomemben obojestranska zadovoljitev .
596877701	Delo	positive	2017	left	0	Nox portensis gravida ( Galerija Equrna , 2013 ) so majhne , odlične umetnine , za katere je najprej nastala podoba kot razodetje ali razsvetljenje globokih , eksistencialnih vsebin , nato pa je avtorica zanje poiskala ustrezne pesniške verze .	nox portensis gravid ( galerija equrna , 2013 ) biti majhen , odlicna umetnina , za kateri biti najprej nastati podoba kot razodetje ali razsvetljenje globok , eksistencialni vsebina , nato pa biti avtorica zame poiskati ustrezen pesniska verz .
700770576	Delo	neutral	2017	left	0	Za veliko leseno mizo so v globoki senci sedeli lokalni aktivisti , zdaj zaposleni humanitarni delavci ( Solidarity Now ) projekta , nad katerim so se navdušili tudi v Visokem komisariatu za begunce pri Združenih narodih ( UNHCR ) in ga začeli financirati .	za veliko lesen miza biti v globok senca sedeti lokalen aktivisti , zdaj zaposlen humanitaren delavec ( solidarity now ) projekt , nad kateri biti se navdusilo tudi v visokem komisariat za begunec pri zdruzen narod ( unhcr ) in on zaceti financirati .
612416858	vecer.com	negative	2017	left	0	Bil bi torej predsednik , ki bi moral s katero od dveh velikih strank skleniti široke in globoke kompromise .	biti biti torej predsednik , ki biti morati z kateri od dva velik stranka sklenita sirok in globok kompromis .
934594596	vecer.com	neutral	2018	left	0	Salome razkriva : Sem v globoki menopavzi .	salom razkrivati : sem v globok menopavza .
934594596	vecer.com	neutral	2018	left	0	Zdravnik iz Beograda mi je povedal , da sem v globoki menopavzi .	zdravnik iz beograda jaz biti povedati , da biti v globok menopavza .
820394782	vecer.com	neutral	2018	left	0	Toda odkar ga spremljam , se mi je njegova vživetost zdela tako globoka , da je že nekoliko strašljiva .	toda odkar on spremljati , se jaz biti njegov vzivetost zdeti tako globok , da biti ze nekoliko strasljiva .
862556148	Delo	neutral	2018	left	0	Zdravniško delo je povezano z globokim spoštovanjem človekovega življenja od začetka do konca .	zdravniska delo biti povezan z globok spostovanje clovek zivljenje od zacetek do konec .
876517851	vecer.com	neutral	2018	left	0	Recimo v Čilu , spotegnjeni južnoameriški državi z 18 milijoni prebivalcev in globokim prepadom med bogatimi in revnimi .	recimo v cilo , spotegnjen juznoameriski drzava z 18 milijon prebivalec in globok prepad med bogat in reven .
863534517	Delo	neutral	2018	left	0	Naučila pa sem se tudi globoke ponižnosti ob spoznanju , da so stvari , ki se zdijo samoumevne - da lahko hodiš , govoriš , uporabljaš prste itd. - , spoštovanja vredni darovi .	naucilo pa biti se tudi globok poniznost ob spoznanje , da biti stvar , ki se zdeti samoumevna - da lahko hodis , govoris , uporabljas prst itd . - , spostovanje vredna dar .
941869367	vecer.com	neutral	2018	left	0	Dve ženski iz globokih in od Moskve enako oddaljenih Rusij .	dva zenska iz globok in od moskva enako oddaljen rusija .
859440188	Delo	neutral	2018	left	0	Hezbolah , država v državi Libanonu , ki v razžarjenem sektaškem ozračju in sredi globoke gospodarske krize že vrsto let gosti več kot milijon sirskih beguncev , se je čudežno uspelo izogniti novemu krogu vojne .	hezbola , drzava v drzava libanon , ki v razzarjen sektasko ozracje in sredi globok gospodarski kriza ze vrsta leto gost vec kot milijon sirski begunec , se biti cudezno uspeti izogniti nov krog vojna .
824892742	Delo	neutral	2018	left	0	Letošnji ( in lanski ) voditelj Jimmy Kimmel je večerno zabavo v svojem istoimenskem televizijskem šovu nadgradil s čustvenimi monologi , v katerih se satira objema z resnostjo , zbadljivke včasih umaknejo solzam , Američanom pa ponuja ne ravno lahkotne poglede na težave zdravstvenega sistema , strelskega nasilja in drugih globokih ran ameriške družbe .	letosnja ( in lanski ) voditelj jimmy kimmel biti vecerno zabava v svoj istoimenski televizijski sov nadgradilo z custven monolog , v kateri se satira objemati z resnost , zbadljivka vcasih umakniti solza , american pa ponujati ne ravno lahkotna pogled na tezava zdravstven sistem , strelski nasilje in drug globok ran ameriski druzba .
1315875136	vecer.com	negative	2019	left	0	Med otroki in starši , vsaj po pravilu , vlada globoka in iskrena ljubezen , a ko družinski član zaide na kriva pota , se prava ljubezen izkazuje z odgovornostjo , pomočjo in , če je treba , tudi strogostjo .	med otrok in stars , vsaj po pravilo , vlada globok in iskren ljubezen , a ko druzinski clan zaiti na krivo pot , se pravi ljubezen izkazovati z odgovornost , pomoc in , ce biti treba , tudi strogost .
1094009198	vecer.com	neutral	2019	left	0	Film prepričljivo in nazorno pokaže , kako globoka je zanka ujetosti v situacijo , v kateri sta se znašla Robson in Safechuck , ki se tudi globoko v odrasli dobi nista mogla sprijazniti z dejstvom , da bi bila žrtvi , temveč sta pevčevo naklonjenost dojemala kot iskreno ljubezen , ki je pač vključevala tudi spolnost .	film prepricljivo in nazorna pokazati , kako globok biti zank ujetost v situacija , v kateri biti se znajti robson in safechuck , ki se tudi globoko v odrasel dobiti biti moci sprijazniti z dejstvo , da biti biti zrtev , temvec biti pevceva naklonjenost dojemal kot iskreno ljubezen , ki biti pac vkljucevati tudi spolnost .
1153045280	Delo	neutral	2019	left	0	V globokih gozdovih na Finskem pa leži oaza miru in blaginje .	v globok gozd na finsko pa lezati oaza mir in blaginja .
1382520175	Delo	neutral	2019	left	0	Richard in Mildred se poročita iz globoke ljubezni .	richard in mildred se porocita iz globok ljubezen .
1049376818	Delo	neutral	2019	left	0	Ne preveč kompleksnim niti globokim , ampak to bi bila verjetno prevelika pričakovanja od režiserja , čigar največji dosežek do zdaj je film Butec in butec .	ne prevec kompleksen niti globok , ampak ta biti biti verjetno prevelika pricakovanje od reziser , cigar velik dosezek do zdaj biti film butec in butec .
1273668730	vecer.com	positive	2019	left	0	Zaključna predstava v nedeljo , sicer tudi del gledališkega abonmaja MOMA , je bila Deep Dish Globoka skleda .	zakljucna predstava v nedelja , sicer tudi del gledaliski abonmaj moma , biti biti deep dish globok skleda .
6140705355	Delo	neutral	2020	left	0	Oba sta doktorja znanosti , oba sta konkurenčnima strankama služila v vladi ter nacionalnem in evropskem parlamentu , tesni izid glasovanja , ki so ga napovedale javnomnenjske raziskave , pa priča o globoki razcepljenosti poljske družbe .	oba biti doktor znanost , oba biti konkurencnima stranka sluzilo v vlada ter nacionalen in evropski parlament , tesn izid glasovanje , ki biti on napovedala javnomnenjska raziskava , pa prica o globok razcepljenost poljski druzba .
6227010790	Delo	neutral	2020	left	0	Kralj je te dni v tujini , v Bangkoku pa je vse bolj prisotno ozračje globoke politične krize , in to zato , ker so ustavne spremembe in Prajutov odstop soglasno zahtevali vsi : tako pripadniki gibanja rdečih srajc kot feministi in študenti , seveda pa tudi številni člani skupnosti LGBTQ + .	kralj biti ta dan v tujina , v bangkok pa biti ves bolj prisotno ozracje globok politicen kriza , in ta zato , ker biti ustavna sprememba in prajut odstop soglasno zahtevati ves : tako pripadnik gibanje rdec srajca kot feminist in student , seveda pa tudi stevilen clan skupnost lgbt + .
1465094914	Delo	negative	2020	left	0	Profesor Robert Shapiro z univerze Columbia verjame , da bi globoki ideološki razkoli obstajali tudi brez Donalda Trumpa , saj so posledica desetletij razdvajanja .	profesor robert shapiro z univerza columbia verjeti , da biti globok ideoloska razkol obstajalo tudi brez donalda trumpa , saj biti posledica desetletje razdvajanje .
1465094914	Delo	negative	2020	left	0	Globoki ideološki razkoli med ameriškimi demokrati in republikanci bi obstajali , tudi če bi v tekmi za Belo hišo zmagala demokratka Hillary Clinton ali namesto Donalda Trumpa kakšen drug republikanski kandidat , je ocenil profesor z univerze Columbia .	globok ideoloska razkol med ameriski demokrat in republikanec biti obstajalo , tudi ce biti v tekma za belo hisa zmagati demokratka hillary clinton ali namesto donalda trumpa kaksen drug republikanski kandidat , biti ocenilo profesor z univerza columbia .
6121860346	Delo	positive	2020	left	0	Sem zgolj novinarka , ki je imela priložnost , da je dr. Franca Planinška v nekaj poglobljenih pogovorih spoznala tudi kot neobičajnega , zelo globokega človeka z občutkom za umetnost in lepoto .	sem zgolj novinarka , ki biti imeti priloznost , da biti dr . franc planinska v nekaj poglobljen pogovor spoznati tudi kot neobicajen , zelo globok clovek z obcutek za umetnost in lepota .
459330246	Nova24TV	negative	2016	right	0	To je ljubezen , to je spoštovanje , sočutje , to so globoka čustva , ne prodajajmo in ne razprodajajmo se , sicer se slovenskemu narodu slabo piše .	ta biti ljubezen , ta biti spostovanje , socutje , ta biti globok custvo , ne prodajaj in ne razprodajaj se , sicer se slovenski narod slab pisati .
697650436	Nova24TV	neutral	2017	right	0	Deček , ki postaja istospolno usmerjen , zapusti otroštvo z globokim strahom in sovraštvom do očeta .	decek , ki postajati istospolno usmerjen , zapustiti otrostvo z globok strah in sovrastvo do oce .
577429823	Nova24TV	negative	2017	right	0	Žrtvi so bile zadane globoke rane na hrbtu in vratu , dokler ni izkrvavela Bethany je bila umorjena v zgodnjih jutranjih urah , po besedah Linehana ne obstajajo dokazi , ki bi razkrili , kaj je vsak izmed osumljencev storil , je pa jasno , da umor ni bil izveden na hitro .	zrtev biti biti zadana globok rana na hrbet in vrat , dokler biti izkrvavel bethany biti biti umorjen v zgodnji jutranje ura , po beseda linehan ne obstajati dokaz , ki biti razkrilo , kaj biti vsak izmed osumljenec storiti , biti pa jasen , da umor biti biti izveden na hitro .
577429823	Nova24TV	negative	2017	right	0	Porota se je seznanila z dejstvom , da so bile žrtvi zvezane roke s pomočjo lepilnega traku , prav tako pa so ji bile zadane globoke rane na njenem hrbtu in vratu , vse dokler ni izkrvavela na tleh kopalnice .	porota se biti seznanilo z dejstvo , da biti biti zrtev zvezan roka z pomoc lepilno trak , prav tako pa biti on biti zadana globok rana na njen hrbet in vrat , ves dokler biti izkrvavel na tla kopalnica .
696398941	Nova24TV	neutral	2017	right	0	Zakonsko zvezo pogosto pravilno obravnavamo kot institucijo , ki ima globoke korenine v verski oziroma religiozni tradiciji .	zakonska zveza pogosto pravilno obravnava kot institucija , ki imeti globok korenina v verski oziroma religiozen tradicija .
796377997	Nova24TV	neutral	2018	right	0	Z nedemokratičnim prihodom Cerarja na oblast se je pospešilo izseljevanje mladih , dotok nezakonitih migrantov , s postavitvijo homoseksualnega aktivista Mihe Lobnika na čelo ideološke policije pa se je pričel tudi uspešen pohod homoseksualnega lobija v vlado , na sodišča in medije , s čimer se pogoji za globoke družbene konflikte pospešeno vzpostavljajo tudi v Sloveniji .	z nedemokraticni prihod cerar na oblast se biti pospesilo izseljevanje mlad , dotok nezakonit migrant , z postavitev homoseksualneg aktivist mihe lobnik na celo ideoloski policija pa se biti pricel tudi uspesen pohod homoseksualneg lobij v vlada , na sodisce in medij , z kar se pogoj za globok druzben konflikt pospeseno vzpostavljati tudi v slovenija .
968279470	Nova24TV	neutral	2018	right	0	Kako globoke morajo biti prijateljske vezi , da Galunič v intervjuju ni izpostavil Kobala , ki je grozil Možini , pa presodite sami !	kako globok morati biti prijateljska vez , da galunic v intervjujje biti izpostavilo kobala , ki biti groziti mozina , pa presodit sam !
1008717390	Nova24TV	neutral	2018	right	0	V enem izmed intervjujev pred izvolitvijo za novega predsednika Brazilije je levičarska novinarka Jaira Bolsonara pobarala o tem , če se mu ne zdi , da je premalo politično korekten , a je slednji v svojem slogu povedal , da je na brazilskem političnem prostoru potrebna sprememba tona , saj levičarska agenda ni pustila samo globokih ran na nazadujoči brazilski ekonomiji , temveč vse bolj tudi na področju moralnih in etičnih vprašanj .	v en izmed intervjuj pred izvolitev za nov predsednik brazilija biti levicarski novinarka jaira bolsonara pobaral o ta , ce se on ne zdeti , da biti premalo politicen korekten , a biti slednji v svoj slog povedati , da biti na brazilski politicen prostor potreben sprememba tona , saj levicarski agenda biti pustiti samo globok ran na nazadujoc brazilski ekonomija , temvec ves bolj tudi na podrocje moralna in eticen vprasanje .
6320063318	Nova24TV	neutral	2020	right	0	Rasizem je lahko v svojem globokem bistvu samo obramba za obstoj lastne identitete in kulture ter načina življenja .	rasizem biti lahko v svoj globok bistvo samo obramba za obstoj lasten identiteta in kultura ter nacin zivljenje .
221927249	Delo	neutral	2014	left	1	Preden bodo - denimo - do konca izoblikovali že napol izrečeno misel , da je sedanjega papeža Bergoglia na pot drugačne razmišljanja , pravijo mu že kar reformnega , pripeljala globoka kriza , ki jo je spet in spet doživljala njegova argentinska domovina .	preden biti - deti - do konec izoblikovati ze napol izrecen misel , da biti sedanji papez bergoglia na pot drugacen razmisljanje , praviti on ze kar reformen , pripeljati globok kriza , ki on biti spet in spet dozivljala njegov argentinska domovina .
218440391	Dnevnik	neutral	2014	left	1	Obama Pepeju ni enostavno ponudil samo finančne pomoči , temveč se je obvezal , da se bo izvoz iz Urugvaja v ZDA dvignil na dve milijardi dolarjev na leto ( v največji meri gre za meso in citruse ) , kar bi za mali Urugvaj pomenilo še globlje dihanje v ekonomiji in nov zajem sape pri demokraciji .	obama pepej biti enostavno ponuditi samo financen pomoc , temvec se biti obvezal , da se biti izvoz iz urugvaja v zda dvigniti na dva milijarda dolar na leto ( v velik mera iti za meso in citrus ) , kar biti za mali urugvaj pomeniti se globok dihanje v ekonomija in nov zajema sape pri demokracija .
280477252	Delo	neutral	2015	left	1	Migracija je vedno ogledovanje v ogledalu , skoznjo je mogoče globlje razumeti lastno zgodbo , sebe , pa tudi zakonitosti zaporedja , kdo je bil prvi in kdo je prišel pozneje .	migracija biti vedno ogledovanje v ogledalo , skoznja biti mogoc globok razumeti lasten zgodba , se , pa tudi zakonitost zaporedje , kdo biti biti prvi in kdo biti priti pozno .
327558106	Delo	negative	2015	left	1	Povejte mi prosim zgodbo , vezano na katero koli vašo prednico , ki vam je segla najgloblje v srce .	povejt jaz prositi zgodba , vezan na kateri koli vas prednica , ki ti biti segla globok v srce .
327558106	Delo	negative	2015	left	1	Povejte mi prosim zgodbo , vezano na vašo katero koli prednico , ki vam je segla najgloblje v srce .	povejt jaz prositi zgodba , vezan na vas kateri koli prednica , ki ti biti segla globok v srce .
544374182	vecer.com	neutral	2016	left	1	Nekateri snobovski demokrati bodo tiste , ki so glasovali za Trumpa , označili za nevedne , neizobražene in ksenofobne , toda upati moramo , da bodo vsaj nekateri pogledali globlje .	nekateri snobovski demokrat biti tisti , ki biti glasovati za trumpa , oznaciti za nevedna , neizobrazen in ksenofobna , toda upat morati , da biti vsaj nekateri pogledati globok .
477983820	Delo	positive	2016	left	1	Kitajske alpske sanje Čeprav gradu zaradi posnemanja različnih zgodovinskih stilov in neslutenega preobilja notranje opreme strokovnjaki ne pripisujejo kakšne visoke umetniške vrednosti , je v njem nekaj , kar trka na najgloblje duševne arhetipe slehernika .	kitajska alpski sanja ceprav grad zaradi posnemanje razlicen zgodovinski stil in nesluten preobilja notranji oprema strokovnjak ne pripisovati kaksen visok umetniski vrednost , biti v on nekaj , kar trkati na globok duseven arhetip slehernik .
470600444	Delo	neutral	2016	left	1	Njegova dela sežejo globlje od vidnega ; pronicajo v homoseksualno podzemlje , kažejo smrt in žalovanje .	njegov delo sezeja globok od viden ; pronicaja v homoseksualno podzemlje , kazati smrt in zalovanje .
574497253	Delo	neutral	2016	left	1	Pa vendar je brexit za Evropo katalizator , uteleša čedalje globlje razlike v Uniji .	pa vendar biti brexit za evropa katalizator , uteles cedalje globok razlika v unija .
574497253	Delo	neutral	2016	left	1	Podobno kot je levica po padcu komunizma izgubila vse , danes liberalni intelektualci ne znajo razbrati globlje logike časa .	podobno kot biti levica po padec komunizem izgubiti ves , danes liberalna intelektualec ne znati razbrati globok logika cas .
676497473	vecer.com	positive	2017	left	1	Potem pa doma , s pomočjo literature in interneta , raziščeš še globlje .	potem pa doma , z pomoc literatura in internet , razisces se globok .
736485065	vecer.com	positive	2017	left	1	Oziroma globlje .	oziroma globok .
665258351	Delo	neutral	2017	left	1	Poleg tega predstavljajo tudi površino , ki jo festival želi odkriti in pogledati globlje - tako v skupnosti LGBTIQ + kot v naši družbi nasploh .	poleg ta predstavljati tudi povrsina , ki on festival zeleti odkriti in pogledati globok - tako v skupnost lgbti + kot v nas druzba nasploh .
596877701	Delo	positive	2017	left	1	V njegovih slovenitvah so zaživele največje in najgloblje Molièrove komedijske igre : Ljudomrznik , Tartuffe , Don Juan , Skopuh , George Dandin , Šola za žene .	v njegov slovenitev biti zazivel velik in globok molizrov komedijska igra : ljudomrznik , tartuffe , don juan , skopuh , george dandin , sola za zena .
607513942	Delo	positive	2017	left	1	Ta topel film je všeč tudi mnogim , ki ne marajo muzikalov , a je vse bolj deležen tudi kritik , da nima globlje vsebine .	ta topel film biti vsec tudi mnog , ki ne marati muzikal , a biti ves bolj delezen tudi kritik , da imeti globok vsebina .
578218678	vecer.com	negative	2017	left	1	Tisti , ki vnaprej in globlje razmišljajo , bodo na tej točki ostali zmedeni in se bodo čutili obvezane , da fenomenu posvetijo svojo sistematično objektivizirano pozornost .	tisti , ki vnaprej in globok razmisljati , biti na ta tocka ostati zmeden in se biti cutilo obvezan , da fenomen posvetje svoj sistematicno objektiviziran pozornost .
825573576	vecer.com	neutral	2018	left	1	Preveč medla je bila strankina predstava , da bi pustila globlje sledove in da se ne bi prebujal veter sprememb .	prevec medla biti biti strankina predstava , da biti pustiti globok sled in da se ne biti prebujal veter sprememba .
869916377	vecer.com	neutral	2018	left	1	Ozadje je globlje , gre za nadzor nad ženskim telesom in zatiranje žensk , je Ailbhe Smyth dejala za Guardian .	ozadje biti globok , iti za nadzor nad zenski telo in zatiranje zenska , biti ailbha smyth dejati za guardian .
863523018	vecer.com	positive	2018	left	1	Zahvaljujem se Barbari in ekipi , da je naši družini nudila podporo v smislu zaposlitve , hkrati pa sem dobila priložnost delati stvari , ki so globlje od kakšnih študijev v petih letih , kar človeka obogati .	zahvaljuj se barbara in ekipa , da biti nas druzina nudilo podpora v smisel zaposlitev , hkrati pa biti dobiti priloznost delati stvar , ki biti globok od kaksen studij v pet leto , kar clovek obogat .
823385606	vecer.com	neutral	2018	left	1	Smo Slovenci dovolj odprti za takšne oddaje ali si želite , da bi bili še bolj in bi lahko šli še globlje ?	biti slovenec dovolj odprt za taksen oddaja ali se zeleti , da biti biti se bolj in biti lahko iti se globok ?
823385606	vecer.com	neutral	2018	left	1	Miša : Če bi bila ta oddaja v poznih večernih urah , bi se pogovarjala drugače in bi lahko šli globlje .	misa : ce biti biti ta oddaja v pozen veceren ura , biti se pogovarjati drugace in biti lahko iti globok .
957362479	vecer.com	neutral	2018	left	1	Za vedno sem predan negovanju tvoje najgloblje resnice .	za vedno biti predan negovanje tvoj globok resnica .
804049071	Delo	neutral	2018	left	1	Evangelij za pitbule avtor odsvetuje bralcem , ne glede na starost , ki se pri branju knjig zadovoljijo zgolj z iskanjem pikantnih podrobnosti , namesto da bi poskusili razumeti njihovo globlje sporočilo .	evangelij za pitbula avtor odsvetoj bralec , ne glede na starost , ki se pri branje knjiga zadovoljija zgolj z iskanje pikantan podrobnost , namesto da biti poskusiti razumeti njihov globok sporocilo .
805894768	Delo	neutral	2018	left	1	Janez Pipan , ki je velik poznavalec svetovne literature pa tudi slovenskih klasikov , se je s to predstavo še bolj poglobil v Cankarja in nam ga vsem še globlje približal .	janez pipan , ki biti velik poznavalec svetoven literatura pa tudi slovenski klasik , se biti z ta predstava se bolj poglobilo v cankar in jaz on ves se globok priblizal .
805894768	Delo	neutral	2018	left	1	Ni po drugi strani za igralca nevaren tudi uspeh , ko te nenehno zasedajo v velikih vlogah , večer za večerom , intenzivno na odru tri , štiri ure , razdajaš svoje najgloblje emocije , da bi oživil lik , ki ga je nekdo nekoč napisal . . .	biti po drug stran za igralec nevaren tudi uspeh , ko ta nenehno zasedaja v velik vloga , vecer za vecer , intenzivna na oder trije , stirje ura , razdajas svoj globok emocija , da biti ozivilo lik , ki on biti nekdo nekoc napisati . . .
1210500390	vecer.com	neutral	2019	left	1	Če gremo še nekoliko širše in globlje , na lestvici presenetljivo visoko najdemo Turke ( 12 ) , Lahe ( 40 ) ter Čehe , Ruse in Nemce , ki se gibljejo okoli stoterice .	ce iti se nekoliko sirsa in globok , na lestvica presenetljiv visok najti turka ( 12 ) , laha ( 40 ) ter ceh , rusa in nemce , ki se gibati okoli stoterica .
1050846711	Delo	positive	2019	left	1	Starše podpiram še posebno pri tem , da postavijo svoj notranji svet , saj bo to najgloblje delovalo na razvoj in vedenje otroka .	stars podpira se posebno pri ta , da postavija svoj notranji svet , saj biti ta globok delovalo na razvoj in vedenje otrok .
1130399801	vecer.com	negative	2019	left	1	Globlje kot se predstava pogreza , bolj prihajajo na dan čustva nacionalistične sovražnosti , strahu in sramu .	globok kot se predstava pogrez , bolj prihajati na dan custvo nacionalisticen sovraznost , strah in sram .
1101511865	Delo	neutral	2019	left	1	V konstelacijo teh štirih monologov v drugem delu poseže še zadnji , ki ga presunljivo odigra Janja Majzelj in seže najgloblje v intimo posameznika fašista : naslovi občutke utišanosti , nemoči in strahu ter pri tem spoznava : in to , dragi moji , je depresija . . . stanje te popolne neučinkovitosti . . .	v konstelacija ta stirje monolog v drug del posez se zadnji , ki on presunljivo odigrati janja majzelj in seci globok v intima posameznik fasist : naslov obcutka utisanost , nemoc in strah ter pri ta spoznavati : in ta , draga moj , biti depresija . . . stanje ta popolna neucinkovitost . . .
1061921956	vecer.com	neutral	2019	left	1	Tujstvo , ki ga povzroča umetno digitalno prijateljevanje na družbenih omrežjih , bi seglo še usodneje dlje , globlje , a očitno čaka na kako novo uprizoritev .	tujstvo , ki on povzrocati umeten digitalen prijateljevanje na druzben omrezje , biti seglo se usoden dolgo , globok , a ocitno cakati na kako nov uprizoritev .
6124322792	Delo	negative	2020	left	1	Bil je republikanec , toda ni ga bilo sram javno priznati , da podpiral Harryja Trumana in Franklina Roosevelta , četudi se kasneje ni strinjal z njegovimi komunističnimi idejami - prav komunisti so bili trn , ki se je najgloblje zaril v Waynovo peto .	biti biti republikanec , toda biti on biti sram javen priznati , da podpiral harry truman in franklina roosevelta , cetudi se kasno biti strinjati z njegov komunisticen ideja - prav komunist biti biti trn , ki se biti globok zarilo v waynova peti .
1457864095	vecer.com	neutral	2020	left	1	Pravijo , da najmočnejša luč pogosto izvira iz najgloblje teme .	praviti , da majmocenes luc pogosto izvirati iz globok tema .
6350579471	Dnevnik	neutral	2020	left	1	Po merilnikih kulturnega rasizma je Slovenija zdaj že krepko v nestrpni polovici evropskih držav in iz leta v leto tone vse globlje .	po merilnik kulturen rasizem biti slovenija zdaj ze krepek v nestrpen polovica evropski drzava in iz leto v leto toniti ves globok .
6268150338	Delo	neutral	2020	left	1	Psihološke rane rasizma , o katerih je veliko pisal francoski psihiater in filozof Frantz Fanon , ki se je sicer bolj osredotočil na posledice kolonializma , so veliko globlje , kot se zdi , in presegajo individualno izkušnjo .	psiholoski rana rasizem , o kateri biti veliko pisati francoski psihiater in filozof frantz fanon , ki se biti sicer bolj osredotocilo na posledica kolonializem , biti veliko globok , kot se zdeti , in presegati individualno izkusnja .
529054886	Nova24TV	neutral	2016	right	1	A ko pogledamo malo globlje , ugotovimo , da je stoodstotni lastnik tega zavoda Društvo informacijski center Legebitra .	a ko pogledati malo globok , ugotoviti , da biti stoodstoten lastnik ta zavod drustvo informacijski center legebitra .
554606823	Nova24TV	neutral	2016	right	1	Še posebno ne zato , ker so bili govorci in govornice spet ( pretežno ) mladi - teme pa globoke , da ne rečem filozofske .	se posebno ne zato , ker biti biti govorec in govornica spet ( pretezno ) mlad - tema pa globok , da ne reci filozofska .
513430433	Nova24TV	neutral	2016	right	1	Napad , ki se namreč dogaja na družino in človeško življenje ima namreč globlje korenine .	napad , ki se namrec dogajati na druzina in cloveski zivljenje imeti namrec globok korenina .
704844682	Nova24TV	neutral	2017	right	1	Medtem ko naracija o odnosu med islamom in LGBT - skupnostjo govori o globokem konfliktu , pa nove raziskave kažejo , da vedno več ameriških muslimanov sprejema homoseksualnost .	medtem ko naracija o odnos med islam in lgbt - skupnost govoriti o globok konflikt , pa nov raziskava kazati , da vedno vec ameriski musliman sprejemati homoseksualnost .
978692479	Nova24TV	neutral	2018	right	1	V omenjeni javni hiši pa je delovala tudi Tanja Fajon , ki je kot novinarka RTVS in poročevalka iz Bruslja delovala skrajno pristransko , da ne omenjamo , da se je spomnimo izključno kot zagovornice takratnega evroposlanca in predsednika SD Boruta Pahorja , zasledili pa smo govorice , da se je njuno sodelovanje v Bruslju spustilo tudi globlje . . .	v omenjen javen hisa pa biti delovati tudi tanja fajon , ki biti kot novinarka rtvs in porocevalka iz bruselj delovati skrajno pristranska , da ne omenjama , da se biti spomniti izkljucno kot zagovornica takratno evroposlanca in predsednik sd borut pahor , zaslediti pa biti govorica , da se biti njun sodelovanje v bruselj spustilo tudi globok . . .
1005886159	Nova24TV	neutral	2018	right	1	Cerar jo je favoriziral že leta 2016 , po tem , ko je takratna SMC- jeva poslanka Jasna Murgel po padlem referendumu o družinskem zakoniku zlovešče napovedala zamenjavo ustavnih sodnikov s takšnimi , ki bodo bolje sedli v mehanizem globoke države .	cerar on biti favoriziral ze leto 2016 , po ta , ko biti takratna smc jeva poslanka jasna murgel po padlem referendum o druzinsko zakonik zlovesce napovedati zamenjava ustaven sodnik z taksen , ki biti dobro sesti v mehanizem globok drzava .
981072538	Nova24TV	neutral	2018	right	1	Brazilci so tako pokazali , da so siti 16 - letne vladavine koruptivne levičarske Delavske stranke , polne razsežnosti sistemske korupcije so se razkrile šele v zadnjih letih v okviru operacije lava jato , kjer se je izkazalo , da so za financiranje kampanj zlorabljali sredstva državnega naftnega podjetja Petrobras , pri pranju denarja pa so sodelovala številna večja zasebna podjetja globoke države , med drugim Odebrecht .	brazilec biti tako pokazati , da biti sita 16 - leten vladavina koruptivna levicarski delavski stranka , poln razseznost sistemski korupcija biti se razkrila sele v zadnji leto v okvir operacija lav jato , kjer se biti izkazati , da biti za financiranje kampanj zlorabljalo sredstvo drzaven naftno podjetje petrobras , pri pranje denar pa biti sodelovati stevilen velik zaseben podjetje globok drzava , med drug odebrecht .
996320327	Tednik Demokracija	neutral	2018	right	1	V normalnih demokratičnih razmerah bi takšna kvalitativna razlika že zdaj pomenila krepko zmago Anžeta Logarja - a to je pač Ljubljana , kjer je mogoče interes globoke države dobro pokriti z demokratično odločitvijo Ljubljančanov za moralno zavržene prakse vladanja .	v normalna demokraticen razmera biti taksen kvalitativna razlika ze zdaj pomeniti krepek zmaga anzet logar - a ta biti pac ljubljana , kjer biti mogoc interes globok drzava dobro pokrit z demokraticno odlocitev ljubljancan za moralno zavrzen praksa vladanje .
995074057	Tednik Demokracija	neutral	2018	right	1	Treba je iti globlje , širiti ideje prek ljudi , ki se ne pustijo zastrašiti .	treba biti iti globok , siriti ideja prek clovek , ki se ne pustija zastrasit .
1153987117	Nova24TV	positive	2019	right	1	Skratka , kot lahko preberemo na spletnih straneh nemškega Zveznega upravnega sodišča , so v EU pravna načela ukoreninjena v pravnih redih držav članic , zaradi česar je tesno sodelovanje z drugimi evropskimi sodišči še kako pomembno - omogoča namreč globlje razumevanje drug drugega , kot tudi razumevanje evropskega prava .	skratka , kot lahko prebrati na spleten stran nemski zvezneg upraven sodisce , biti v eu praven nacelo ukoreninjen v praven redih drzava clanica , zaradi kar biti tesno sodelovanje z drug evropski sodisce se kako pomemben - omogocati namrec globok razumevanje drug drug , kot tudi razumevanje evropski pravi .
