doc_id	source	sentiment	year_published	bias	cluster_label	sentence	lemmatized_sent
871973769	Nova24TV	neutral	2018	right	2	Po pozivih , da je samo revolucija rešitev za nastale težave in nedopustnem obešanju portreta nekdanjega komunističnega diktatorja Josipa Broza Tita , odgovornega za smrt stotisočev nedolžnih ljudi , Mladi forum poziva še k uvedbi verbalnega delikta , s katerim bi kaznovali vse kar paše pod njihovo teorijo sovražnega govora .	po poziv , da biti samo revolucija resitev za nastati tezava in nedopustno obesanje portret nekdanji komunisticen diktator josipa broza tit , odgovoren za smrt stotisoc nedolzen clovek , mlad forum pozivati se k uvedba verbalno delikta , z kateri biti kaznovati ves kar pasa pod njihov teorija sovrazen govor .
992483232	PortalPolitikis	neutral	2018	right	2	Problematično je vse , zakon padajoče profitne stopnje , železni zakon mezd , zakon koncentracije in centralizacije kapitala , teoriji eksploatacije in alienacije , delovna teorija vrednosti , rešitev transformacijskega problema , . .	problematicno biti ves , zakon padajoc profiten stopnja , zelezen zakon mezda , zakon koncentracija in centralizacija kapital , teorija eksploatacija in alienacija , deloven teorija vrednost , resitev transformacijski problem , . .
992483232	PortalPolitikis	neutral	2018	right	2	No , Keynes ni bil Einstein , prej izjemno uspešen nastopač , ki je s svojo spretnostjo skoraj za pet desetletij iztiril ekonomsko teorijo .	no , keynes biti biti einstein , prej izjemno uspesen nastopac , ki biti z svoj spretnost skoraj za pet desetletje iztirilo ekonomska teorija .
1243036447	Nova24TV	neutral	2019	right	2	Kako je islam nezdružljiv z LGBT teorijo pove primer iz Bosne in Hercegovine , kjer so islamski kleriki obsodili parado ponosa .	kako biti islama nezdruzelji z lgbt teorija povedati primer iz bosna in hercegovina , kjer biti islamski klerika obsoditi parada ponos .
1048368654	Nova24TV	neutral	2019	right	2	Eno je , ko imajo tovrstno ideologijo , ki nima nič skupnega z znanstveno teorijo , v glavi aktivisti nevladniki , ki se na račun tega financirajo , povsem drugo pa je , ko želijo te ideje s pomočjo mainstream medijev , kot je POP TV , vpeljati v glave mladoletnih otrok .	en biti , ko imeti tovrsten ideologija , ki imeti nic skupen z znanstvena teorija , v glava aktivisti nevladnik , ki se na racun ta financiraja , povsem drug pa biti , ko zeleti ta ideja z pomoc mainstream medij , kot biti pop tv , vpeljat v glava mladoleten otrok .
1048368654	Nova24TV	neutral	2019	right	2	Naloga medijev je , da navajajo objektivna dejstva , ne pa da prispevajo k širjenju ideologije , ki z znanstveno teorijo nima nič skupnega .	naloga medij biti , da navajati objektivna dejstvo , ne pa da prispevaja k sirjenje ideologija , ki z znanstvena teorija imeti nic skupen .
1012906848	Tednik Demokracija	neutral	2018	right	2	Razlika med tabo in mano je v tem , da jaz v svojem pisanju ali pripovedovanju vedno poskušam uporabljati osebno govorico , pri tebi pa je opaziti , da samo kritiziraš , se braniš in zagovarjaš svoje teorije , ki pa v praksi s teorijo nimajo veliko skupnega .	razlika med ti in jaz biti v ta , da jaz v svoj pisanje ali pripovedovanje vedno poskusa uporabljati oseben govorica , pri ti pa biti opaziti , da samo kritiziras , se bran in zagovarjas svoj teorija , ki pa v praksa z teorija imeti veliko skupen .
834371172	Nova24TV	negative	2018	right	2	Potem ko je v preteklosti papež Frančišek ob raznih prilikah mimogrede navrgel kaj o nevarnostih , ki jih predstavlja teorija spola , se je zdaj zganil tudi Vatikan in podal jasno mnenje o zblojeni teoriji , ki želi postaviti kulturo nad človeško naravo .	potem ko biti v preteklost papez francisek ob razen prilika mimogrede navreci kaj o nevarnost , ki on predstavljati teorija spol , se biti zdaj zganilo tudi vatikan in podati jasen mnenje o zblojen teorija , ki zeleti postaviti kultura nad cloveski narava .
1133178224	Nova24TV	negative	2019	right	2	Njeni teoriji zarote se je pridružil tudi levičarski radikalec Domen Savič .	njen teorija zarota se biti pridruziti tudi levicarski radikalec domen savic .
6317354759	Nova24TV	negative	2020	right	2	Štrajn je v svoji novi teoriji zarote premierja Janšo povezal s svetovno post - trumpovsko konspiracijo z Izraelom .	strajn biti v svoj nov teorija zarota premier janso povezal z svetoven post - trumpovski konspiracija z izrael .
834371172	Nova24TV	negative	2018	right	2	Papež je po poročanju Breitbarta že v preteklosti opozarjal na nevarnosti ideologije , ki ločuje seksualno identiteto od biologije , in proglasil teorijo spola za v nasprotju z naravo stvari .	papez biti po porocanje breitbarta ze v preteklost opozarjati na nevarnost ideologija , ki locevati seksualno identiteta od biologija , in proglasiti teorija spol za v nasprotje z narava stvar .
834371172	Nova24TV	negative	2018	right	2	Vatikan se je zbudil in priključil papeževemu boju proti teoriji spola .	vatikan se biti zbuditi in prikljuciti papezev boj proti teorija spol .
834371172	Nova24TV	negative	2018	right	2	Članek , ki ga je pripravil Turchi , naj bi tako služil kot doktrinarna utež , ki podpira Frančiškove občasne izjave proti že omenjeni teoriji .	clanek , ki on biti pripraviti turec , naj biti tako sluziti kot doktrinarna utez , ki podpirati franciskov obcasen izjava proti ze omenjen teorija .
834371172	Nova24TV	negative	2018	right	2	Allen je povzel nasprotovanje Cerkve teoriji spola v treh točkah , ki so vključene v Turchijevem govoru :	allen biti povzeti nasprotovanje cerkev teorija spol v trije tocka , ki biti vkljucen v turchijevma govor :
833155698	Nova24TV	neutral	2018	right	2	Ta hodi po teorijo v šolo , kjer je šola dodatek podjetju in je bistveni vzgojitelj oziroma učitelj mojster v poklicu .	ta hoditi po teorija v sola , kjer biti sola dodatek podjetje in biti bistven vzgojitelj oziroma ucitelj mojster v poklic .
838253310	Nova24TV	neutral	2018	right	2	Žalostna zgodba fanta , ki ga je punca zapustila : Na Fakulteti za socialno delo so ji oprali možgane in jo cepili na teorijo spola in agresivni homoseksualni aktivizem | Nova24TV .	zalostna zgodba fant , ki on biti punca zapustiti : na fakulteta za socialen delo biti on oprala mozgani in on cepil na teorija spol in agresiven homoseksualna aktivizem | nova2dtvo .
838253310	Nova24TV	neutral	2018	right	2	Gre namreč za generacije socialnih delavk in delavcev , med katerimi mnogi v času šolanja postanejo aktivisti teorije multikulturnosti in pristaši skrajne levice , cepljeni na teorijo spola in agresivni homoseksualni aktivizem .	iti namrec za generacija socialen delavka in delavec , med kateri mnog v cas solanje postati aktivisti teorija multikulturnost in pristasa skrajna levica , cepljen na teorija spol in agresiven homoseksualna aktivizem .
838253310	Nova24TV	neutral	2018	right	2	Vprašanje za konec Kaj bo z generacijami socialnih delavk in delavcev , med katerimi mnogi v času šolanja postanejo aktivisti teorije multikulturnosti in pristaši skrajne levice , cepljeni na teorijo spola in agresivni homoseksualni aktivizem ?	vprasanje za konec kaj biti z generacija socialen delavka in delavec , med kateri mnog v cas solanje postati aktivisti teorija multikulturnost in pristasa skrajna levica , cepljen na teorija spol in agresiven homoseksualna aktivizem ?
1001200582	Nova24TV	neutral	2018	right	2	In treba je zrušiti spol s teorijo spola , zrušiti družino , s tem da definirate poljubno , kaj je družina , zrušiti narod , zrušiti raso , češ saj to so vse vendar socialni konstrukti , saj smo vsi vendar ljudje .	in treba biti zrusit spol z teorija spol , zrusit druzina , z ta da definirat poljubno , kaj biti druzina , zrusit narod , zrusit raso , ces saj ta biti ves vendar socialen konstrukt , saj biti ves vendar clovek .
1112915354	Nova24TV	neutral	2019	right	2	Mladi ne potrebujejo zastraševanja pred tem , da bi se poročili in imeli otroke , prav tako ne potrebujejo poneumljanja s teorijo spola , ampak si zaslužijo , da jim država z zakoni in naklonjenim javnim mnenjem približa vrednoto družine , ki ima temelje v trdni zaobljubi zvestobe med možem in ženo , ki se veselita rojevanja svojih otrok .	mlad ne potrebovati zastrasevanje pred ta , da biti se porocilo in imeti otrok , prav tako ne potrebovati poneumljanje z teorija spol , ampak se zasluzija , da on drzava z zakon in naklonjen javen mnenje priblizati vrednota druzina , ki imeti temelje v trden zaobljub zvestoba med moz in zena , ki se veselita rojevanje svoj otrok .
1101518960	Nova24TV	neutral	2019	right	2	Če smo se še pred kratkim smejali teoriji , da so bili prvobitni Švedi temnopolti in plavooki , danes ni več razloga za smeh .	ce biti se se pred kratek smejali teorija , da biti biti prvobiten sved temnopolt in plavook , danes biti vec razlog za smeh .
6307345285	Tednik Demokracija	neutral	2020	right	2	Oče Livio ob tem ne verjame , da bo cepivo rešilo vse probleme , prav tako tudi ne v teorijo , da bo z novim predsednikom ZDA pandemija premagana .	oce livio ob ta ne verjeti , da biti cepivo resilo ves problem , prav tako tudi ne v teorija , da biti z nov predsednik zda pandemija premagan .
1299310980	Nova24TV	negative	2019	right	2	To pa samo potrdi teorijo , da je sam infiltrator nekih močnejših lobijev , ki delujejo v službi globoke države .	ta pa samo potrd teorija , da biti sam infiltrator nek mocen lobi , ki delovati v sluzba globok drzava .
951465212	Nova24TV	neutral	2018	right	2	Tako sami propagirajo teorijo o neskončno mnogo spolov , da je spol družbeni konstrukt in si ga lahko posameznik izbere sam , rinejo transseksualce v ospredje kot nekaj najbolj običajnega .	tako sam propagiraja teorija o neskoncen mnogo spol , da biti spol druzben konstrukt in se on lahko posameznik izbera sam , rineja transseksualec v ospredje kot nekaj najbolj obicajen .
881756338	Nova24TV	negative	2018	right	2	Opažam , da ljudje , ki se opredeljujejo do tega vprašanja , zelo malo vejo o jeziku ali o pravni teoriji , večinoma pa o obojem .	opaza , da clovek , ki se opredeljuje do ta vprasanje , zelo malo veja o jezik ali o praven teorija , vecinoma pa o oboj .
886858066	Nova24TV	neutral	2018	right	2	Po naravi so elitisti , ki sami pri sebi verjamejo , da rešitve , ki jih imajo v svojih glavah in delujejo v teoriji , lahko prenesejo v prakso .	po narava biti elitisti , ki sam pri se verjeti , da resitev , ki on imeti v svoj glavah in delovati v teorija , lahko preneseja v praksa .
967431469	Nova24TV	negative	2018	right	2	Pišem o lobijih LGBT , teoriji spola , uvajanju socialistične mentalitete v gospodarstvo in politiko , o tem , kako ministrstvo za družino uničuje družino , ministrstvo za infrastrukturo pa infrastrukturo .	pisati o lobik lgbt , teorija spol , uvajanje socialisticne mentaliteta v gospodarstvo in politika , o ta , kako ministrstvo za druzina unicen druzina , ministrstvo za infrastruktura pa infrastruktura .
1375359671	Nova24TV	negative	2019	right	2	Imamo namreč cel kup nesmiselnih zakonov , katerih namen naj bi v teoriji bil , da nas obvarujejo pred lastnimi slabimi odločitvami , v praksi pa so samo cenen način , kako priskrbeti še kak evro za državno blagajno .	imeti namrec cel kup nesmiseln zakon , kateri namen naj biti v teorija biti , da jaz obvarujej pred lasten slab odlocitev , v praksa pa biti samo cenen nacin , kako priskrbet se kak evro za drzaven blagajno .
1288869914	Nova24TV	neutral	2019	right	2	Barbara Rajgelj , ativistka za pravice gejev in lezbijk , ki na dodiplomskem študiju FDV poučuje delovno in socialno pravo , gospodarsko pravo , medijsko regulacijo in temelje prava , je preko družabnega omrežja Twitter pozdravila novico o tem in dodala , da opaža , da ljudje , ki se opredeljujejo do tega vprašanja , zelo malo vedo o jeziku ali o pravni teoriji , večinoma pa o obojem .	barbara rajgelj , ativistka za pravica gej in lezbijka , ki na dodiplomski studij fdv poucuj deloven in socialen pravi , gospodarski pravi , medijska regulacija in temelje pravi , biti preko druzaben omrezje twitter pozdraviti novica o ta in dodati , da opaza , da clovek , ki se opredeljuje do ta vprasanje , zelo malo vedeti o jezik ali o praven teorija , vecinoma pa o oboj .
831211956	Nova24TV	negative	2018	right	2	V nasprotju s Slovenijo , ki je skupaj s še 13 državami EU konvencijo ratificirala že leta 2015 , so južni sosedje še pravočasno opazili teorijo spola , ki se jim vsiljuje v drobnem tisku besedila , ki drugače govori o potrebi zaščite žensk pred nasiljem .	v nasprotje z slovenija , ki biti skupaj z se 13 drzava eu konvencija ratificiral ze leto 2015 , biti juzen sosed se pravocasno opaziti teorija spol , ki se on vsiljuj v droben tisk besedilo , ki drugace govoriti o potreba zascita zenska pred nasilje .
831211956	Nova24TV	negative	2018	right	2	Potrebno je prisluhniti znanosti in zdravemu razumu , ki psevdoznanstveno teorijo o spolu ( genderizem ) označujejo za lažno .	potrebno biti prisluhnit znanost in zdravem razum , ki psevdoznanstvena teorija o spol ( genderizem ) oznacevati za lazen .
831211956	Nova24TV	negative	2018	right	2	Naprej , nasprotnike Istanbulske konvencije moti poskus ideološkega pranja možganov s teorijo spola otrokom v šolah .	naprej , nasprotnik istanbulska konvencija motiti poskus ideoloski pranje mozgani z teorija spol otrok v sola .
1134680713	Tednik Demokracija	neutral	2019	right	2	Nadvse nenavadna trditev , ko pomislimo , da so bili trije otroci , od tega dva biološka in eden rejniški vsi izpostavljeni progresivnemu pranju možganov s teorijo spola s strani svojih staršev .	nadvse nenavaden trditev , ko pomisel , da biti biti trije otrok , od ta dva bioloska in eden rejniska ves izpostavljen progresiven pranje mozgani z teorija spol z stran svoj stars .
1071177095	Tednik Demokracija	negative	2019	right	2	Po eni strani močno podpira homoseksualno spolno prakso , teorijo spola , predzakonsko spolnost , tolerira celo številne deviantne primere spolnega vedenja in jih odkrito spodbuja preko sredstev množičnega obveščanja , zlasti na področju popkulture , kjer je zelo visoko na lestvici vrednot izzivalnost , golota , itd .	po en stran mocno podpirati homoseksualno spolen praksa , teorija spol , predzakonska spolnost , tolerira celo stevilen devianten primer spolen vedenje in on odkrito spodbujati preko sredstvo mnozicen obvescanje , zlasti na podrocje popkultura , kjer biti zelo visok na lestvica vrednota izzivalnost , golot , itd .
6005983190	Tednik Demokracija	neutral	2020	right	2	Sledila je vztrajna erozija temeljnega pomena človekovih pravic , ki je pripeljala do današnjega absurda , ko samooklicana elita kot človekovo pravico prodaja ilegalno migracijo , teorijo spola in posvojitev otrok s strani istospolnih parov , hkrati pa vztrajno zavrača pokop romskih družin , ki so jih partizani zverinsko pomorili spomladi leta 1942 v Iški .	slediti biti vztrajna erozija temeljen pomen clovekov pravica , ki biti pripeljati do danasnji absurda , ko samooklican elita kot clovekova pravica prodajati ilegalno migracija , teorija spol in posvojitev otrok z stran istospolen par , hkrati pa vztrajno zavracati pokop romski druzina , ki biti on partizan zverinsko pomorilo spomladi leto 1942 v iska .
814816326	Nova24TV	negative	2018	right	2	Gre za peklenski načrt slovenskih levičarjev , ki so se odločili , da je za njihovo preživetje ključno naslednje : izvajati protidružinsko politiko , vsiliti teorijo spola , zlorabiti muslimanske migrante , organizirati socialne nemire ( kar so vadili ob rušenju 2 . Janševe vlade ) , z jemanjem socialnih transferjev , varstvenih dodatkov in nižanjem pokojnin vzpostaviti obubožanje Slovenije in dolgoročno revščino , znotraj katerih bodo še bolj okupirali parlament , sodstvo , institucije , banke in gospodarstvo .	iti za peklenska nacrt slovenski levicar , ki biti se odlociti , da biti za njihov prezivetje kljucno naslednji : izvajat protidruzinska politika , vsilit teorija spol , zlorabit muslimanski migrant , organizirati socialen nemira ( kar biti vadilo ob rusenje 2 . janseva vlada ) , z jemanje socialen transfer , varstven dodatek in nizanje pokojnina vzpostaviti obubozanje slovenija in dolgorocno revscina , znotraj kateri biti se bolj okupirali parlament , sodstvo , institucija , banka in gospodarstvo .
1040525910	Nova24TV	neutral	2019	right	2	Sledila je vztrajna erozija osnovnega pomena človekovih pravic , ki je pripeljala do današnjega absurda , ko samooklicana elita kot človekovo pravico prodaja ilegalno migracijo , teorijo spola in posvojitev otrok s strani istospolnih parov ; hkrati pa vztrajno zavrača pokop romskih družin , ki so jih partizani zverinsko pomorili spomladi leta 1942 v Iški .	slediti biti vztrajna erozija osnoven pomen clovekov pravica , ki biti pripeljati do danasnji absurda , ko samooklican elita kot clovekova pravica prodajati ilegalno migracija , teorija spol in posvojitev otrok z stran istospolen par ; hkrati pa vztrajno zavracati pokop romski druzina , ki biti on partizan zverinsko pomorilo spomladi leto 1942 v iska .
822128651	Nova24TV	negative	2018	right	2	Gre namreč za generacije socialnih delavk in delavcev , izmed katerih mnogi v času šolanja postanejo aktivisti teorije multikulturnosti skrajne levice , cepljeni na teorijo spola in agresivni homoseksualni aktivizem .	iti namrec za generacija socialen delavka in delavec , izmed kateri mnog v cas solanje postati aktivisti teorija multikulturnost skrajna levica , cepljen na teorija spol in agresiven homoseksualna aktivizem .
975481761	Tednik Demokracija	neutral	2018	right	2	Proti teoriji spola - Smo proti teoriji spola in njegove promocije najmlajšim .	proti teorija spol - biti proti teorija spol in njegov promocija nahelajsi .
218841721	Delo	neutral	2014	left	1	Na silo spremenili pomen družine Zavod , čigar poslanstvo je povezovanje vseh , ki jih zanima problematika družine in življenja oziroma avtorico Marija Hval , je zmotila nova slovarska razlaga v geslu družina : v novem slovarju , opozarja avtorica , so se uresničile napovedi , da bodo radikalni aktivisti in zagovorniki teorije spola ideološko in brez družbenega soglasja spremenili pomen nekaterim slovenskim besedam .	na sila spremeniti pomen druzina zavod , cigar poslanstvo biti povezovanje ves , ki on zanimati problematika druzina in zivljenje oziroma avtorica marija hval , biti zmotiti nov slovarska razlagati v geslo druzina : v nov slovar , opozarjati avtorica , biti se uresnicile napoved , da biti radikalna aktivisti in zagovornik teorija spol ideolosko in brez druzben soglasje spremeniti pomen nekateri slovenski beseda .
218841721	Delo	neutral	2014	left	1	Zanikanje očetovstva in materinstva Zavod na vprašanje odgovori kar sam : slovar , ki zaradi omenjene razlage v hipu postane sporni slovar , je podpisala skupina strokovnjakov po vodstvom dr. Marka Snoja , ki je klonila pod pritiski zagovornikov radikalne teorije spola in na silo spremenila pojem družine .	zanikanje ocetovstvo in materinstvo zavod na vprasanje odgovor kar sam : slovar , ki zaradi omenjen razlaga v hip postati sporen slovar , biti podpisal skupina strokovnjak po vodstvo dr . marko snoj , ki biti klonilo pod pritisk zagovornik radikalna teorija spol in na sila spremeniti pojem druzina .
224825500	Delo	positive	2014	left	1	Bienalne nagrade in štipendije za izjemne kulturne dosežke na področju umetnostne teorije in kritike , ki so imenovane po slovenskem kuratorju sodobne umetnosti in likovnem teoretiku , pesniku in prevajalcu Igorju Zabelu ( 1958 - 2005 ) , podeljuje Društvo Igorja Zabela skupaj z avstrijsko Fundacijo Erste od leta 2008 , vsaki dve leti , vsakič v drugem mestu .	bienalne nagrada in stipendija za izjemen kulturen dosezek na podrocje umetnosten teorija in kritika , ki biti imenovan po slovenski kurator sodoben umetnost in likovnj teoretik , pesnik in prevajalec igorje zabel ( 1958 - 2005 ) , podeljuj drustvo igorje zabela skupaj z avstrijski fundacija ersta od leto 2008 , vsak dva leto , vsakic v drug mesto .
224825500	Delo	positive	2014	left	1	Nagrada za izjemne dosežke na področju umetnostne zgodovine in teorije se zdi kot luksuzno blago .	nagrada za izjemen dosezek na podrocje umetnosten zgodovina in teorija se zdeti kot luksuzno blago .
224825500	Delo	positive	2014	left	1	Osrednja tema njegove raziskave so sodobne teorije interpretacije , komisijo pa je navdušilo tudi njegovo poznavanje in spretno rokovanje z različnimi mediji , od likovne umetnosti , fotografije , filma , literature , arhitekture in oblikovanja .	osrednji tema njegov raziskava biti sodoben teorija interpretacija , komisija pa biti navdusilo tudi njegov poznavanje in spretno rokovanje z razlicen medij , od likoven umetnost , fotografija , film , literatura , arhitektura in oblikovanje .
237064384	Delo	neutral	2014	left	1	Raziskovalne vsebine Darje Zaviršek s fakultete za socialno delo so enako številne , kot so interesi njene aktivistične dejavnosti : duševno zdravje , teorije hendikepa , nasilje nad ženskami in otroki , feministična teorija , otroško zagovorništvo , sociologija in zgodovina socialnega dela . . .	raziskovalna vsebina darje zavirsek z fakulteta za socialen delo biti enako stevilen , kot biti interes njen aktivisticne dejavnost : dusevno zdravje , teorija hendikep , nasilje nad zenska in otrok , feministicna teorija , otroski zagovornistvo , sociologija in zgodovina socialen delo . . .
219873135	Delo	negative	2014	left	1	V njem so se uresničile napovedi , da bodo radikalni aktivisti in zagovorniki teorije spola ideološko in brez družbenega soglasja spremenili pomen nekaterim slovenskim besedam .	v on biti se uresnicile napoved , da biti radikalna aktivisti in zagovornik teorija spol ideolosko in brez druzben soglasje spremeniti pomen nekateri slovenski beseda .
255943939	Delo	negative	2015	left	1	Izenačitev poroke je samomora naroda , Otrok je dar , in ne pravica odraslih , Za šolo brez teorije spola , Otrok ne damo ! ,	izenacitev poroka biti samomor narod , otrok biti dar , in ne pravica odrasel , za sola brez teorija spol , otrok ne dati ! ,
336703645	Delo	neutral	2015	left	1	Primc se ni strinjal z naslovom knjige , saj je prepričan , da to , kar naj bi pojem nove levice označeval , nima ničesar več s tradicionalno levico , ampak gre za deviacijo klasične marksistične levice , ki je tako kot prva postala žrtev teorije spola .	primc se biti strinjati z naslov knjiga , saj biti preprican , da ta , kar naj biti pojem nov levica oznacevalo , imeti nic vec z tradicionalen levica , ampak iti za deviacija klasicen marksisticna levica , ki biti tako kot prvi postati zrtev teorija spol .
242825589	Delo	positive	2015	left	1	Nacisti sicer niso izumili koncentracijskih taborišč , ta ideja naj bi se porodila Britancem na začetku 20. stoletja v vojni z Buri v Južni Afriki in tudi drugače ne moremo reči , da bi bil obstoj podobnih ustanov značilen zgolj za naciste , a v tako tehnično izpopolnjeni obliki in s takšnim načrtnim ciljem uničiti na podlagi rasne teorije celotne narode vsekakor pomeni , gledano z globalnega vidika , zelo tehten razlog , da se ohrani spomin nanj kot opozorilo mlajšim generacijam .	nacisti sicer biti izumilo koncentracijsk taborisce , ta ideja naj biti se porodilo britanec na zacetek 20 . stoletje v vojna z buri v juzen afrika in tudi drugace ne moci reci , da biti biti obstoj podoben ustan znacilen zgolj za nacist , a v tako tehnicno izpopolnjen oblika in z taksen nacrten cilj unicit na podlaga rasen teorija celoten narod vsekakor pomeniti , gledano z globalno vidik , zelo tehten razlog , da se ohran spomin name kot opozorilo mlad generacija .
334917516	Delo	neutral	2015	left	1	Pri tem sploh nismo upoštevali lanskih filmov , ki smo jih videli v začetku 2015 , denimo Igre imitacije , Teorije vsega , Ostrostrelca ali Foxcatcherja .	pri ta sploh biti upostevati lanski film , ki biti on videti v zacetek 2015 , deti igra imitacija , teorija ves , ostrostrelc ali foxcatcher .
499030330	Delo	positive	2016	left	1	Diplomirala je iz primerjalne književnosti in literarne teorije in angleškega jezika in književnosti na Filozofski fakulteti v Ljubljani in doktorirala iz ženskih študij in študij spolov na Univerzi v Lancastru v Veliki Britaniji .	diplomiral biti iz primerjalen knjizevnost in literaren teorija in angleski jezik in knjizevnost na filozofski fakulteta v ljubljana in doktoriral iz zenski studij in studij spol na univerza v lancastru v velik britanija .
419575118	Delo	neutral	2016	left	1	Kot tak pa ima po merilih teorije prava prednost pred generalnejšim zakonom , ki pravice do stavke niti ne ureja koherentno in prednostno , trdi Divjak , začuden , da je ustavno sodišče razloge o odločitvi podalo v borih trinajstih vrsticah , ni pa se opredelilo do ( ne ) zakonitosti stavke :	kot tak pa imeti po merilo teorija pravi prednost pred generalnejse zakon , ki pravica do stavka niti ne urejati koherentna in prednostno , trditi divjak , zacuden , da biti ustaven sodisce razlog o odlocitev podalo v bori trinajst vrstica , biti pa se opredelilo do ( ne ) zakonitost stavka :
781156567	Delo	neutral	2017	left	1	Vladati svetu s pomočjo teorije .	vladati svet z pomoc teorija .
781156567	Delo	neutral	2017	left	1	Tokrat je napisal detektivko , ki povezuje največja imena francoske teorije predvsem druge polovice 20. stoletja s francosko in deloma mednarodno politiko .	tokrat biti napisati detektivka , ki povezovati velik ime francoski teorija predvsem drug polovica 20 . stoletje z francoski in deloma mednaroden politika .
781156567	Delo	neutral	2017	left	1	Projekt , ki ima sicer duhovito zasnovo , avtor pokvari z neobvezujočim odnosom do teorije .	projekt , ki imeti sicer duhovito zasnova , avtor pokvar z neobvezujoc odnos do teorija .
742089092	Delo	neutral	2017	left	1	Osrednji govornik , francoski sociolog in profesor Éric Fassin , avtor številnih knjig in študij na področju teorije spola , je v pogovoru s slovenskim sociologom in profesorjem Romanom Kuharjem predstavil svoj pogled na politizacijo spola v kontekstu spolne demokracije , ki predstavlja željo po svobodnem odločanju o tem , kdo so moški , ženske , kaj je družina in kaj spolni red .	osrednji govornik , francoski sociolog in profesor zrica fassin , avtor stevilen knjiga in studij na podrocje teorija spol , biti v pogovor z slovenski sociolog in profesor roman kuhar predstaviti svoj pogled na politizacija spol v kontekst spolen demokracija , ki predstavljati zelja po svoboden odlocanje o ta , kdo biti moski , zenska , kaj biti druzina in kaj spolen red .
596877701	Delo	positive	2017	left	1	Že v času študija kompozicije in glasbene teorije na Akademiji za glasbo v razredu prof. Pavla Mihelčiča je dobila več pomembnih nagrad .	ze v cas studij kompozicija in glasben teorija na akademija za glasba v razred prof . pavel mihelcica biti dobiti vec pomemben nagrada .
782953524	Delo	neutral	2017	left	1	Recimo ta reč okrog transspolnosti in teorije spola .	recimo ta rec okrog transspolnost in teorija spol .
837635100	Delo	neutral	2018	left	1	Konvenciji nasprotujejo , ker menijo , da nalaga tudi uveljavitev teorije spola v hrvaški zakonodaji .	konvencija nasprotovati , ker meniti , da nalaga tudi uveljavitev teorija spol v hrvaski zakonodaja .
849545132	vecer.com	neutral	2018	left	1	Toda hrvaški konservativci in desničarji v njej vidijo nevarnost uvajanja teorije spola v družbo in vztrajajo , da je ta teorija - pravzaprav kvaziteorija , ker ji resni strokovni krogi sploh ne priznavajo obstanka ( op .	toda hrvaski konservativec in desnicar v on videti nevarnost uvajanje teorija spol v druzba in vztrajati , da biti ta teorija - pravzaprav kvaziteorija , ker on resen strokoven krog sploh ne priznavaja obstanka ( op .
849545132	vecer.com	neutral	2018	left	1	Hrvaška vlada je v predlogu zakona s posebno izjavo pojasnila , da konvencija ne uvaja teorije spola v hrvaško zakonodajo in izobraževanje ter ne spreminja ustavnega določila o zakonski zvezi kot skupnosti ženske in moškega .	hrvaski vlada biti v predlog zakon z posebno izjava pojasniti , da konvencija ne uvajati teorija spol v hrvaski zakonodaja in izobrazevanje ter ne spreminjati ustaven dolocilo o zakonska zveza kot skupnost zenska in moski .
828675199	Delo	neutral	2018	left	1	Vzpon in padec teorije lahko spremljate skupaj z vzponom in padcem levice v šestdesetih in sedemdesetih letih .	vzpon in padec teorija lahko spremljat skupaj z vzpon in padec levica v sestdeseti in sedemdeseti leto .
921113666	vecer.com	positive	2018	left	1	Začetek esperanta sega v čase največje tehnološke in znanstvene revolucije , Einsteinovega izuma relativnostne teorije .	zacetek esperant seg v cas velik tehnoloski in znanstven revolucija , einsteinov izum relativnostna teorija .
988884009	vecer.com	neutral	2018	left	1	Na drugi strani pa Donald Trump , ki ga poveličujejo zagovorniki bele rasne teorije , ne tematizira antisemitizma - razumljivo , kri ni voda - , kar pa ne pomeni , da to prekletstvo ne pesti ameriške skrajne desnice .	na drug stran pa donald trump , ki on povelicevaja zagovornik bel rasen teorija , ne tematizira antisemitizem - razumljiv , kri biti voda - , kar pa ne pomeniti , da ta prekletstvo ne pest ameriski skrajna desnica .
1080612753	Delo	negative	2019	left	1	Medtem ko se bijejo vse hujše bitke med zagovorniki in nasprotniki tako imenovane teorije spola in se število ( družbenih ) spolov povečuje - trenutno se številka vrti okoli osemdeset - se začenjajo pojavljati tudi zapleti .	medtem ko se biti ves hud bitka med zagovornik in nasprotnik tako imenovan teorija spol in se stevilo ( druzben ) spol povecevati - trenutno se stevilka vrteti okoli osemdeset - se zacenjaja pojavljat tudi zaplet .
1260217209	Delo	neutral	2019	left	1	Ruska umetnostna zgodovinarka in kuratorka , ki je pred petimi leti prejela Zabelovo nagrado za izjemne kulturne dosežke na področju umetnostne teorije in kritike , je že drugo leto na čelu festivala , ki v Gradcu skozi sodobno umetnost kritično motri družbo .	ruska umetnostna zgodovinarka in kuratorka , ki biti pred pet leto prejeti zabelova nagrada za izjemen kulturen dosezek na podrocje umetnosten teorija in kritika , biti ze drug leto na celo festival , ki v gradec skozi sodoben umetnost kriticen moter druzba .
