doc_id	source	sentiment	year_published	bias	cluster_label	sentence	lemmatized_sent
450353078	Delo	neutral	2016	left	1	Kot so napovedali že ob svoji ustanovitvi prejšnji teden , so pri Gibanju za otroke in družino , ki ga vodita Aleš Primc in Metka Zevnik , pripravili predlog spremembe zakona o zakonski zvezi in družinskih razmerjih .	kot biti napovedati ze ob svoj ustanovitev prejsnji teden , biti pri gibanju za otrok in druzina , ki on voditi ales primc in metka zevnik , pripraviti predlog sprememba zakon o zakonska zveza in druzinski razmerje .
254924562	Dnevnik	neutral	2015	left	1	Vsebinski del seje se bo začel v torek , ko se bodo poslanci v skoraj sedemurni razpravi lotili novele zakona o zakonski zvezi in družinskih razmerjih .	vsebinski del seja se biti zaceti v torek , ko se biti poslanec v skoraj sedemurna razprava lotiti novela zakon o zakonska zveza in druzinski razmerje .
255139775	Delo	neutral	2015	left	1	Leta 1976 , ko je bil sprejet zakon o zakonski zvezi in družinskih razmerjih , se je le desetina novorojenčkov rodila neporočenim staršem .	leto 1976 , ko biti biti sprejet zakon o zakonska zveza in druzinski razmerje , se biti le desetina novorojencek roditi neporocen stars .
810400961	Delo	neutral	2018	left	1	Zakon o zakonski zvezi in družinskih razmerjih , ki je pri nas v veljavi že od leta 1976 , dovoljuje posvojitev le , če se starši otroku odrečejo - kar se pri nas zgodi le izjemoma - , če so mrtvi ali neznanega bivališča ali če se jim odvzamejo roditeljske pravice , kar je tudi zelo redko .	zakon o zakonska zveza in druzinski razmerje , ki biti pri jaz v veljava ze od leto 1976 , dovoljuj posvojitev le , ce se stars otrok odrecej - kar se pri jaz zgoditi le izjemoma - , ce biti mrtev ali neznan bivalisce ali ce se on odvzame roditeljska pravica , kar biti tudi zelo redko .
255139775	Delo	neutral	2015	left	1	Poslanci bodo predvidoma v torek obravnavali predlog Združene levice , ki želi v zakonu o zakonski zvezi in družinskih razmerjih ( ZZZDR ) spremeniti definicijo zakonske zveze kot življenjske skupnosti moškega in ženske v skupnost dveh oseb .	poslanec biti predvidoma v torek obravnavati predlog zdruzen levica , ki zeleti v zakon o zakonska zveza in druzinski razmerje ( zzzdr ) spremeniti definicija zakonski zveza kot zivljenjski skupnost moski in zenska v skupnost dva oseba .
6043539857	Dnevnik	negative	2020	left	1	V tem čudnem času eksperimentiranje z državljani , ki nima podlage v medicinski znanosti , lahko povzroči po tednih karantene precej škodljive učinke v razmerjih med državo in državljani ter med državljani samimi .	v ta cuden cas eksperimentiranje z drzavljan , ki imeti podlaga v medicinski znanost , lahko povzrociti po teden karantena precej skodljiv ucinek v razmerje med drzava in drzavljan ter med drzavljan sam .
255139775	Delo	neutral	2015	left	1	Omeniti velja še eno posebnost sodobnega družinskega življenja , da ni več utemeljeno na hierarhičnih razmerjih med spoloma , kot je bilo to značilno za tradicionalno patriarhalno družino , ampak počiva na predpostavki o enakopravnih razmerjih med partnerjema oz. med člani in članicami družine , je izpostavila Alenka Švab in poudarila , da so se spremembe zgodile tudi na področju starševstva .	omeniti veljati se en posebnost sodoben druzinski zivljenje , da biti vec utemeljeno na hierarhicen razmerje med spolom , kot biti biti ta znacilen za tradicionalen patriarhalno druzina , ampak pocivati na predpostavka o enakopravni razmerje med partner oz . med clan in clanica druzina , biti izpostavilo alenka svab in poudarilo , da biti se sprememba zgodilo tudi na podrocje starsevstvo .
830574711	Delo	neutral	2018	left	1	Je priložnost za opozarjanje na sistemske neenakosti in izključevalen diskurz o ženskah in razmerjih med spoli .	biti priloznost za opozarjanje na sistemski neenakost in izkljucevalen diskurz o zenska in razmerje med spol .
263360650	Delo	neutral	2015	left	1	Danes so poslanci na izredni seji zavrnili razpis referenduma o noveli zakona o zakonski zvezi in družinskih razmerjih .	danes biti poslanec na izreden seja zavrniti razpis referendum o novel zakon o zakonska zveza in druzinski razmerje .
263360650	Delo	neutral	2015	left	1	Vlada pojasnjuje , da prav novela zakona o zakonski zvezi in družinskih razmerjih posameznikom omogoča vzpostavitev družinskega razmerja , ne glede na njihovo spolno usmerjenost .	vlada pojasnjuj , da prav novela zakon o zakonska zveza in druzinski razmerje posameznik omogocati vzpostavitev druzinski razmerje , ne glede na njihov spolen usmerjenost .
263360640	Delo	neutral	2015	left	1	Pobudnikom referenduma proti noveli zakona o zakonski zvezi in zakonskih razmerjih ( ZZZDR ) , koalicija Za otroke gre ! , je v štirih dneh uspelo zbrati več kot 40.000 overjenih podpisov volivcev , ki podpirajo sklic referenduma .	pobudnik referendum proti novel zakon o zakonska zveza in zakonski razmerje ( zzzdr ) , koalicija za otrok iti ! , biti v stirje dan uspeti zbrati vec kot 40 . 000 overjen podpis volivec , ki podpirati sklic referendum .
263425177	vecer.com	neutral	2015	left	1	Tako je na včerajšnji izredni parlamentarni seji , ko so poslanci odločali o tem , ali bodo dopustili referendum o zakonu o zakonski zvezi in družinskih razmerjih , ki izenačuje pravice istospolnih . .	tako biti na vcerajsnja izreden parlamentaren seja , ko biti poslanec odlocati o ta , ali biti dopustiti referendum o zakon o zakonska zveza in druzinski razmerje , ki izenacuj pravica istospolen . .
1365776824	Delo	neutral	2019	left	1	Pomenljivo v dramo vstopa biseksualnost kot neko razprto izhodišče : užitek in spolnost se udinjata v poliamoričnih ter odprtih razmerjih , ki spol presegajo , drama pa ujame soobstoj nežnosti in . .	pomenljivo v drama vstop biseksualnost kot nek razprto izhodisce : uzitek in spolnost se udinjat v poliamoricne ter odprt razmerje , ki spol presegati , dram pa ujama soobstoj neznost in . .
326273659	Delo	negative	2015	left	1	Ustavno sodišče je dopustilo referendum o noveli zakona o zakonski zvezi in družinskih razmerjih , ki pravice istospolnih parov izenačuje s pravicami raznospolnih .	ustaven sodisce biti dopustilo referendum o novel zakon o zakonska zveza in druzinski razmerje , ki pravica istospolen par izenacuj z pravica raznospoln .
815699503	vecer.com	neutral	2018	left	1	Kot istospolno usmerjena oseba nisem podprl zakona o zakonski zvezi in družinskih razmerjih , ki je povsem izenačil zvezo dveh oseb istega z zvezo dveh oseb nasprotnega spola .	kot istospolno usmerjen oseba biti podpreti zakon o zakonska zveza in druzinski razmerje , ki biti povsem izenacilo zveza dva oseba isti z zveza dva oseba nasproten spol .
254005787	Dnevnik	neutral	2015	left	1	Ob tem je starše napotil k poslušanju oddaje Za življenje na Radiu Ognjišče , v kateri je generalni tajnik Slovenske škofovske konference dr. Tadej Strehovec poslušalce prav tako pozval , naj poskusijo preprečiti spremembe zakona o zakonski zvezi in družinskih razmerjih ( ZZZDR ) tudi tako , da se obrnejo na poslance .	ob ta biti stars napotiti k poslusanje oddaja za zivljenje na radio ognjisce , v kateri biti generalen tajnik slovenski skofovski konferenca dr . tadej strehovec poslusalec prav tako pozvati , naj poskusija prepreciti sprememba zakon o zakonska zveza in druzinski razmerje ( zzzdr ) tudi tako , da se obrniti na poslanec .
616022426	Dnevnik	neutral	2017	left	1	Po tem , ko smo pripravili dokument o dostojnem delu in problematiki starejših na trgu dela , kjer smo analizirali ključne izzive na področju trga dela , smo po usklajevanju s socialnimi partnerji pripravili paket sprememb , in sicer zakona o delovni inšpekciji , zakona o delovnih razmerjih in zakona o urejanju trga dela .	po ta , ko biti pripraviti dokument o dostojen del in problematika star na trg delo , kjer biti analiziral kljucen izziv na podrocje trg delo , biti po usklajevanje z socialni partner pripraviti paket sprememba , in sicer zakon o deloven inspekcija , zakon o deloven razmerje in zakon o urejanje trg delo .
248790722	vecer.com	neutral	2015	left	1	Z 11 glasovi za in 2 proti ( SDS in NSi ) so člani parlamentarnega odbora za delo , družino in socialne zadeve kot primerno za obravnavo na parlamentarni seji ocenili novelo zakona o zakonski zvezi in družinskih razmerjih , ki na predlog ZL spreminja definicijo zakonske zveze , ta bo , v primeru sprejetja , življenjska skupnost dveh oseb in ne več moža in žene .	z 11 glas za in 2 proti ( sds in nsi ) biti clan parlamentaren odbor za delo , druzina in socialen zadeva kot primeren za obravnava na parlamentaren seja oceniti novela zakon o zakonska zveza in druzinski razmerje , ki na predlog zl spreminjati definicija zakonski zveza , ta biti , v primer sprejetje , zivljenjski skupnost dva oseba in ne vec moz in zena .
263788225	Delo	neutral	2015	left	1	Po burni in na trenutke celo žaljivi razpravi so poslanci v četrtek zvečer s 53 glasovi za in 21 proti sklenili , da referendum o noveli zakona o zakonski zvezi in družinskih razmerjih ( ZZZDR ) , ki izenačuje pravice istospolnih partnerstev z raznospolnimi , ni dopusten .	po burna in na trenutek celo zaljiva razprava biti poslanec v cetrtek zvecer z 53 glas za in 21 proti sklenilo , da referendum o novel zakon o zakonska zveza in druzinski razmerje ( zzzdr ) , ki izenacuj pravica istospolen partnerstvo z raznospoln , biti dopusten .
263788225	Delo	neutral	2015	left	1	Tako zagovorniki kot nasprotniki so se pri svoji argumentaciji za in proti uveljavitvi novele zakona o zakonski zvezi in družinskih razmerjih sklicevali na različne odločitve evropskega sodišča za človekove pravice .	tako zagovornik kot nasprotnik biti se pri svoj argumentacija za in proti uveljavitev novela zakon o zakonska zveza in druzinski razmerje sklicevalo na razlicen odlocitev evropski sodisce za clovekov pravica .
356891166	Delo	positive	2016	left	1	Posebna simbolika je tudi v tem , da so bralci izbrali osebnost , ki se s partnerjem Davidom Zorkom zavzema za pravice istospolnih , čeprav je večina na referendumu glasovala proti noveli zakona o družinskih razmerjih .	poseben simbolika biti tudi v ta , da biti bralec izbrati osebnost , ki se z partner david zork zavzemati za pravica istospolen , ceprav biti vecina na referendum glasovati proti novel zakon o druzinski razmerje .
257625438	vecer.com	neutral	2015	left	1	Koalicija Za otroke gre ! je v državni zbor vložila 80.518 podpisov za pobudo referenduma o noveli zakona o zakonski zvezi in družinskih razmerjih , na osnovi katere istospolni pari dobivajo možnost poroke in tako posvojitve otrok .	koalicija za otrok iti ! biti v drzaven zbor vloziti 80 . 518 podpis za pobuda referendum o novel zakon o zakonska zveza in druzinski razmerje , na osnova kateri istospoln par dobivati moznost poroka in tako posvojitev otrok .
257625438	vecer.com	neutral	2015	left	1	Ministrica za delo , družino , socialne zadeve in enake možnosti Anja Kopač Mrak je ob tem prepričana , da bo o morebitni izvedbi referenduma o noveli zakona o zakonski zvezi in družinskih razmerjih presojalo ustavno sodišče .	ministrica za delo , druzina , socialen zadeva in enak moznost anja kopac mrak biti ob ta preprican , da biti o morebiten izvedba referendum o novel zakon o zakonska zveza in druzinski razmerje presojalo ustaven sodisce .
279551618	Delo	neutral	2015	left	1	Za otroke gre ! dejal predlagatelj spremembe zakona o zakonski zvezi in družinskih razmerjih Matej T. Vatovec ( ZL ) .	za otrok iti ! dejati predlagatelj sprememba zakon o zakonska zveza in druzinski razmerje matej t . vatovec ( zl ) .
325116209	Delo	neutral	2015	left	1	Za otroke gre ! , odločilo , da se razveljavi sklep državnega zbora o zavrnitvi razpisa zakonodajnega referenduma o noveli zakona o zakonski zvezi in družinskih razmerjih ( ZZZDR ) in dopusti referendum .	za otrok iti ! , odlociti , da se razveljava sklep drzaven zbor o zavrnitev razpis zakonodajnig referendum o novel zakon o zakonska zveza in druzinski razmerje ( zzzdr ) in dopust referendum .
345564428	Tednik Demokracija	neutral	2015	right	1	20. decembra bomo na referendumu odločali o sporni noveli zakona o zakonski zvezi in družinskih razmerjih .	20 . december biti na referendum odlocati o sporen novel zakon o zakonska zveza in druzinski razmerje .
345438566	Tednik Demokracija	neutral	2015	right	1	Preberite si razloge za , zakaj je potrebno v nedeljo 20. 12. 2015 oditi na referendum in glasovati proti noveli Zakona o zakonski zvezi in družinskih razmerjih ?	prebrati se razlog za , zakaj biti potreben v nedelja 20 . 12 . 2015 oditi na referendum in glasovati proti novel zakon o zakonska zveza in druzinski razmerje ?
533347648	Nova24TV	neutral	2016	right	1	Pri tem gre za očitno kršitev 182. člena Zakona o zakonski zvezi in družinskih razmerjih , ki določa , da se za skrbnika imenuje njegov sorodnik , če to ni v nasprotju s koristmi varovanca .	pri ta iti za ocitno krsitev 182 . clen zakon o zakonska zveza in druzinski razmerje , ki dolocati , da se za skrbnik imenovati njegov sorodnik , ce ta biti v nasprotje z korist varovanca .
425207675	Tednik Demokracija	neutral	2016	right	1	Pa jih ni treba izvršiti v zakonu o družinskih razmerjih , ampak v drugih zakonih .	pa on biti treba izvrsit v zakon o druzinski razmerje , ampak v drug zakon .
432603726	Tednik Demokracija	neutral	2016	right	1	Bili ste tudi podpornik referenduma , ki je ovrgel zadnji zakon o zakonski zvezi in družinskih razmerjih .	biti biti tudi podpornik referendum , ki biti ovrgel zadnji zakon o zakonska zveza in druzinski razmerje .
573499584	Nova24TV	neutral	2016	right	1	V Sloveniji bodo državljani na referendumu zavrnili sporno novelo Zakona o zakonski zvezi in družinskih razmerjih , ki predvideva tudi takšne sporne posvojitve .	v slovenija biti drzavljan na referendum zavrniti sporen novela zakon o zakonska zveza in druzinski razmerje , ki predvidevati tudi taksen sporna posvojitev .
782869597	Nova24TV	neutral	2017	right	1	V intimi svoje volilne komorce boste odločali tudi o tem , ali bodo lobiji , ki se hranijo z nesrečo ljudi , ki živijo v homoseksualnih , lezbičnih odnosih , v poliamoriji in drugih perverznih razmerjih , smeli zahtevati posvojitve in kupovanje vaših otrok .	v int svoj volilen komorec biti odlocati tudi o ta , ali biti lobija , ki se hraniti z nesreca clovek , ki ziveti v homoseksualni , lezbicen odnos , v poliamorij in drug perverzen razmerje , smeti zahtevati posvojitev in kupovanje vas otrok .
697650436	Nova24TV	neutral	2017	right	1	Katere so pogoste težave v istospolnih razmerjih ?	kateri biti pogost tezava v istospolen razmerje ?
1211238199	Nova24TV	neutral	2019	right	1	Kar 63,51 odstotka glasujočih je zavrnilo spremembo zakona o zakonski zvezi in družinskih razmerjih , ki bi gejevske in lezbične pare izenačila z drugimi .	kar 63 , 51 odstotek glasujoc biti zavrniti sprememba zakon o zakonska zveza in druzinski razmerje , ki biti gejevski in lezbicen pare izenacilo z drug .
1022119094	Nova24TV	negative	2018	right	1	Še večjo norost zagovarjajo znotraj Royal Collegea , kjer trdijo da mora biti v spolno vzgojo obvezno vključeno tudi poučevanje o LGBT ljudeh in njihovih razmerjih kot primer zdravih razmerij v osnovni šoli .	se velik norost zagovarjaj znotraj royal collegea , kjer trditi da morati biti v spolen vzgoja obvezno vkljucen tudi poucevanje o lgbt clovek in njihov razmerje kot primer zdrav razmerje v osnoven sola .
1081082168	PortalPolitikis	neutral	2019	right	1	S 15. aprilom se bo namreč začel uporabljati družinski zakonik , po katerem bodo v vseh družinskopravnih razmerjih odločala sodišča v nepravdnem postopku .	z 15 . april se biti namrec zaceti uporabljati druzinski zakonik , po kateri biti v ves druzinskopravno razmerje odlocalo sodisce v nepravden postopek .
1081082168	PortalPolitikis	neutral	2019	right	1	V SAB po besedah Maše Kociper pozdravljajo predvsem dejstvo , da bodo glede na danes sprejeti zakon sodišča v vseh družinskopravnih razmerjih odločala v nepravdnem postopku .	v sab po beseda masa kociper pozdravljati predvsem dejstvo , da biti glede na danes sprejeti zakon sodisce v ves druzinskopravno razmerje odlocalo v nepravden postopek .
1277088586	Nova24TV	negative	2019	right	1	A to še ni vse , po letu 2020 bodo vsi otroci v Veliki Britaniji morali imeti učne ure , posvečene spolni izobrazbi in izobraževanju o razmerjih , kar bo vključevalo tudi raziskovanje pojmov , kot je transspolnost .	a ta se biti ves , po leto 2020 biti ves otrok v velik britanija morati imeti ucen ura , posvecen spolen izobrazba in izobrazevanje o razmerje , kar biti vkljucevalo tudi raziskovanje pojem , kot biti transspolnost .
1073370079	Nova24TV	neutral	2019	right	1	Znotraj tega naj bi z učenci razpravljali o genitalnem pohabljanju , sekstingu , objavljanju pornografskih posnetkov brez dovoljenja in potencialnem neravnovesju moči med spoloma v razmerjih .	znotraj ta naj biti z ucenec razpravljalo o genitalnj pohabljanje , seksting , objavljanje pornografski posnetek brez dovoljenje in potencialnem neravnovesje moc med spolom v razmerje .
1035731840	Nova24TV	neutral	2019	right	1	Vsem je namreč jasno , da je drame v takih razmerjih več kot preveč .	ves biti namrec jasen , da biti drama v tak razmerje vec kot prevec .
234380885	Delo	neutral	2014	left	4	Predstavnikom ZL ni sprejemljivo , da se razmerja istospolnih parov obravnava v zakonu o partnerski skupnosti ( ki ga je pripravila vlada in je trenutno v medresorskem usklajevanju ) , ker se jim zdi poseben zakon razlikovanje na podlagi osebnih okoliščin , v tem primeru spolne usmerjenosti .	predstavnik zl biti sprejemljivo , da se razmerje istospolen par obravnavati v zakon o partnerska skupnost ( ki on biti pripraviti vlada in biti trenutno v medresorsko usklajevanje ) , ker se on zdeti poseben zakon razlikovanje na podlaga oseben okoliscina , v ta primer spolen usmerjenost .
723161108	Delo	neutral	2017	left	4	Lepo , Angelca je pripravljena dopustiti vsaj posvojitve v katero od drugih kombinacij razmerij , npr. razmerje lezbijke in transseksualca .	lep , angelec biti pripravljen dopustit vsaj posvojitev v kateri od drug kombinacija razmerje , npr . razmerje lezbijka in transseksualec .
362082369	Delo	neutral	2016	left	4	Vključuje vse položaje drugačne obravnave istospolnih razmerij s pari različnega spola iz te analize , razen dela , ki se nanaša na posvojitve , umetne oploditve , nadomestno materinstvo ter vlogo in pomen matere in očeta za otrokov razvoj in vzgojo , je naštel Primc .	vkljucuj ves polozaj drugacen obravnava istospolen razmerje z par razlicen spol iz ta analiza , razen delo , ki se nanasati na posvojitev , umeten oploditev , nadomesten materinstvo ter vloga in pomen mati in oce za otrokov razvoj in vzgoja , biti nastel primc .
180637875	Dnevnik	neutral	2014	left	4	Predlog zakona resda sistematično in celovito rešuje vprašanja partnerskih razmerij , kar je dobro , povsem pa zanemarja družinska razmerja , poudarja sociolog dr. Roman Kuhar .	predlog zakon resda sistematicno in celovit resevati vprasanje partnerski razmerje , kar biti dobro , povsem pa zanemar druzinski razmerje , poudarjati sociolog dr . roman kuhar .
180637875	Dnevnik	neutral	2014	left	4	Ob tem opozarja , da je bil zakon z enako vsebino že pred desetimi leti v parlamentarni proceduri : celovito je reševal partnerska razmerja in si zatiskal oči pred težavami , s katerimi se srečujejo istospolne družine .	ob ta opozarjati , da biti biti zakon z enako vsebina ze pred deset leto v parlamentaren procedur : celovit biti resevati partnerska razmerje in se zatiskal oci pred tezava , z kateri se srecevati istospolen druzina .
423477590	Delo	neutral	2016	left	4	Zakon pomeni novo pravno ureditev istospolnih partnerskih zvez v smislu izenačitve pravnih posledic med partnerjema s pravnimi posledicami , kot jih zakon predvideva za tovrstno zvezo dveh oseb različnega spola , ne ureja pa družinskih razmerij oziroma razmerja do tretjih oseb , torej tudi ne do otrok .	zakon pomeniti nov praven ureditev istospolen partnerski zveza v smisel izenacitev praven posledica med partner z praven posledica , kot on zakon predvidevati za tovrsten zveza dva oseba razlicen spol , ne urejati pa druzinski razmerje oziroma razmerje do tretje oseba , torej tudi ne do otrok .
180694194	Delo	neutral	2014	left	4	V primerjavi s sedanjo ureditvijo o registraciji istospolnih partnerjev nov predlog zakona bolj celovito ureja istospolno partnersko skupnost , a hkrati ne naslavlja razmerja do otrok .	v primerjava z sedanji ureditev o registracija istospolen partner nov predlog zakon bolj celovit urejati istospolno partnerska skupnost , a hkrati ne naslavlja razmerje do otrok .
849901116	Delo	neutral	2018	left	4	Prva knjiga ni klasična biografija , razlaga avtor , saj se ukvarja predvsem z vladanjem naše prve premierke in njenim padcem , biografija naše priznane igralke pa se poglobi tudi v njena intimna razmišljanja , občutenja in bližnja razmerja .	prvi knjiga biti klasicen biografija , razlagati avtor , saj se ukvarjati predvsem z vladanje nas prvi premierka in njen padec , biografija nas priznan igralka pa se poglob tudi v njen intimna razmisljanje , obcutenje in bliznja razmerje .
229908345	Delo	neutral	2014	left	4	Njegove predstave , režirane v slovenskih gledališčih , so pojem , če naštejem samo V Damask , Peera Gynta , Barčico za punčke , Nevarna razmerja . . . , so nekaj , kar gledalci dolgo nosimo s seboj .	njegov predstava , reziran v slovenski gledalisce , biti pojem , ce nasteti samo v damaska , peera gynta , barcico za puncka , nevarna razmerje . . . , biti nekaj , kar gledalec dolgo nositi z se .
183764220	Delo	neutral	2014	left	4	Stopali so tudi v družinska razmerja in imeli otroke .	stopali biti tudi v druzinski razmerje in imeti otrok .
1332356286	Delo	neutral	2019	left	4	V vseh teh skupnostih se spletajo tesna , pogosto zapletena razmerja in vsaka išče svoj način za sožitje , za lepe ali vsaj znosne odnose .	v ves ta skupnost se spletaja tesen , pogosto zapleten razmerje in vsak iskati svoj nacin za sozitje , za lep ali vsaj znosen odnos .
1394041611	vecer.com	negative	2019	left	4	Držim se pravila , da vodim anarhična razmerja , kar pomeni , da v njih ni nekih definiranih pravil , vsak lahko počne , kar hoče , ni nujno , da se osebe med seboj poznajo .	drzim se pravilo , da vod anarhicna razmerje , kar pomeniti , da v on biti nek definiran pravilo , vsak lahko poceti , kar hoteti , biti nujno , da se oseba med se poznati .
824031571	Delo	neutral	2018	left	4	V družbenem smislu seveda obstajajo številna razmerja , številne razslojitve , med drugim tudi spolna , a do spolne razslojitve nimam drugačnega odnosa kot do drugih : ne govoriti , ampak delovati .	v druzben smisel seveda obstajati stevilen razmerje , stevilen razslojitev , med drug tudi spolen , a do spolen razslojitev imeti drugacen odnos kot do drug : ne govoriti , ampak delovat .
178295594	Delo	neutral	2014	left	4	Razmerje med ESČP Ob vprašanju razmerja med evropskim sodiščem za človekove pravice ( ESČP ) in sodišči držav pogodbenic evropske konvencije o človekovih pravicah ( EKČP ) se vselej odgovarja , da gre za poseben odnos sodelovanja pri varstvu človekovih pravic , v globokem bistvu partnerski odnos med sodišči .	razmerje med escp ob vprasanje razmerje med evropski sodisce za clovekov pravica ( escp ) in sodisce drzava pogodbenica evropski konvencija o clovekov pravica ( ekcp ) se vselej odgovarjati , da iti za poseben odnos sodelovanje pri varstvo clovekov pravica , v globok bistvo partnerska odnos med sodisce .
220193022	Delo	negative	2014	left	4	Druge ga preprosto živijo , tretje pa v njem vidijo tudi silo , ki bi znala še naprej spreminjati razmerja na tistih področjih , ki so danes aktualna .	drug on preprosto ziveti , tretji pa v on videti tudi sila , ki biti znati se naprej spreminjati razmerje na tisti podrocje , ki biti danes aktualen .
198166944	Delo	neutral	2014	left	4	Pravnica dr. Barbara Rajgelj s fakultete za družbene vede kot eno od razlik med slovensko in hrvaško zakonodajo navaja , da slovenski zakon o registraciji istospolnih skupnosti ( ZRIPS ) ureja samo pravice in dolžnosti med partnerjema , hrvaški zakon o življenjskem partnerstvu pa tudi zunaj tega razmerja .	pravnica dr . barbara rajgelj z fakulteta za druzben veda kot en od razlika med slovenski in hrvaski zakonodaja navajati , da slovenski zakon o registracija istospolen skupnost ( zrips ) urejati samo pravica in dolznost med partner , hrvaski zakon o zivljenjsko partnerstvo pa tudi zunaj ta razmerje .
782953524	Delo	neutral	2017	left	4	Zunajevropski misijonski model župnij ni nikoli imel tega razmerja , temeljil je na precej manj duhovnikih in je prav tako zgodba o uspehu .	zunajevropski misijonski model zupnija biti nikoli imeti ta razmerje , temeljiti biti na precej manj duhovnik in biti prav tako zgodba o uspeh .
909771681	vecer.com	neutral	2018	left	4	Cilji so kratkoročni in dolgoročni , a nič manj kot obrniti na glavo družbena razmerja , ko pride do enakopravnosti vseh ljudi in nediskriminacije .	cilj biti kratkorocna in dolgorocna , a nic manj kot obrniti na glava druzbena razmerje , ko priti do enakopravnost ves clovek in nediskriminacija .
6124322792	Delo	negative	2020	left	4	Da bi morala filmska industrija odražati realna razmerja v svetu : če v ZDA živi deset odstotkov temnopoltih , naj jih bo toliko tudi v filmih .	da biti morati filmski industrija odrazat realna razmerje v svet : ce v zda ziveti deset odstotek temnopolt , naj on biti toliko tudi v film .
619204280	vecer.com	neutral	2017	left	4	A zadnja Virkova zbirka petih sedmih novel opozarja prav na ta paradoks : na drobna življenjska razmerja , male vojne predvsem s samim sabo in v sebi , ki ostajajo za ( pra ) gozd sveta obrobnega značaja .	a zadnji virkova zbirka pet sedem novel opozarjati prav na ta paradoks : na droben zivljenjski razmerje , mali vojna predvsem z sam se in v se , ki ostajati za ( pra ) gozd svet obroben znacaj .
736184757	Dnevnik	positive	2017	left	4	Kot je povedala umetniška vodja festivala Teja Reba , želijo v času ponovnega vzpona nacionalističnih ideologij prevprašati razmerja med njimi .	kot biti povedati umetniska vodja festival teja reba , zeleti v cas ponoven vzpon nacionalisticni ideologija prevprasat razmerje med on .
581767997	Dnevnik	neutral	2017	left	4	Ta z večino v obeh domovih ameriškega parlamenta in na vrhovnem sodišču obljublja , da bo brez zadržkov in kakršnih koli političnih omejitev ukinil vse , kar je Obama naredil doma , pognal še eno reakcionarno revolucijo v ZDA in na glavo obrnil svetovna razmerja .	ta z vecina v oba dom ameriski parlament in na vrhovna sodisce obljubljati , da biti brez zadrzek in kakrsen koli politicen omejitev ukinilo ves , kar biti obama narediti doma , pognal se en reakcionarna revolucija v zda in na glava obrniti svetoven razmerje .
586055239	vecer.com	neutral	2017	left	4	V center raziskovanja pa postavlja razmerja moči med zatiralcem in zatiranim .	v center raziskovanje pa postavljati razmerje moc med zatiralec in zatiran .
184387016	Dnevnik	neutral	2014	left	4	Prednost risbe je v tem , da lahko v privatni sferi , neodvisno od kapitala , razišče različna osebna in kolektivna razmerja do svojega in tujega telesa kot potrošniškega blaga .	prednost risba biti v ta , da lahko v privaten sfer , neodvisen od kapital , razisce razlicen oseben in kolektiven razmerje do svoj in tuj telo kot potrosniski blago .
974552308	vecer.com	neutral	2018	left	4	Vitruvij , pozabljeni starorimski arhitekt , ki so ga v 15. stoletju ponovno odkrivali , je ob arhitekturnih zapisih opisal tudi razmerja človeškega telesa .	vitruvija , pozabljen starorimski arhitekt , ki biti on v 15 . stoletje ponovno odkrivati , biti ob arhitekturn zapis opisati tudi razmerje cloveski telo .
869780977	vecer.com	neutral	2018	left	4	Čeprav se lahko celo zdi , da pismo nastopa proti politični korektnosti , ki pogosto ostaja slepa za realna razmerja družbene moči in podrejanja , pa ne kaže spregledati , da pozablja , da sploh ne gre za svobodo , ki naj bi jo branilo , saj te ni .	ceprav se lahko celo zdeti , da pismo nastop proti politicen korektnost , ki pogosto ostajati slep za realna razmerje druzben moc in podrejanje , pa ne kazati spregledati , da pozablja , da sploh ne iti za svoboda , ki naj biti on branilo , saj ta biti .
234300889	Dnevnik	neutral	2014	left	4	Pravno priznana razmerja v partnerski zvezi in družini niso pomembna le za uveljavljanje pravic in dolžnosti na področju družinskega prava , ampak vplivajo tudi na številne pravice in dolžnosti posameznikov na drugih področjih pravnega življenja - od dednega , odškodninskega in kazenskega prava do delovnega prava in prava socialne varnosti , je dejal poslanec .	pravno priznan razmerje v partnerska zveza in druzina biti pomemben le za uveljavljanje pravica in dolznost na podrocje druzinski pravi , ampak vplivati tudi na stevilen pravica in dolznost posameznik na drug podrocje praven zivljenje - od deden , odskodninski in kazenski pravi do deloven pravi in pravi socialen varnost , biti dejati poslanec .
1284434097	Delo	neutral	2019	left	4	Kritike predvsem skrbijo t. i. inceli , mladi moški brez kariere , perspektive in romantičnih razmerij , ki menijo , da jih je svet ( predvsem pa ženske ) pustil na cedilu .	kritike predvsem skrbeti t . i . incela , mlad moski brez kariera , perspektiva in romanticn razmerje , ki meniti , da on biti svet ( predvsem pa zenska ) pustiti na cedilo .
564641460	Delo	neutral	2016	left	4	Govorijo o modelu talilnega lonca : pomembno je le , da so vse narodnosti , ki tvorijo nation , harmonično uigrane , da izkazujejo skupno kulturo ; trajnost številčnih razmerij med posameznimi etničnimi skupinami pa ni kategorija , ki bi ji posvečali posebno pozornost .	govorija o model talilno lonec : pomemben biti le , da biti ves narodnost , ki tvoriti nation , harmonicna uigran , da izkazujej skupen kultura ; trajnost stevilcen razmerje med posamezen etnicen skupina pa biti kategorij , ki biti on posvecati posebno pozornost .
